"account_id","account_name","industry","customer_type","contract_length_months","region","client_tenure_months","deal_value_usd","deal_status"
"A00307","Castaneda-Rodriguez","Logistics","New","15","Asia","18","18776.75","Closed -Won"
"A00308","Armstrong-Andrews","EdTech","New","28","LATAM","33","13478.26","Negotiation"
"A00309","Phillips, Spence and Barrett","SMB SaaS","New","11","Asia","19","22126.64","Closed -Won"
"A00310","Smith-Grimes","HealthTech","Expansion","8","Asia","7","19034.91","Closed -Won"
"A00311","Beltran, Lozano and Mcgee","E -Commerce","New","15","North America","40","17117.1","On -Hold"
"A00312","Parsons-Hall","Logistics","New","24","LATAM","40","15905.38","Closed -Won"
"A00313","Robinson-Lee","FinTech","Expansion","12","Europe","8","19490.61","Negotiation"
"A00314","Byrd-Le","SMB SaaS","New","10","Asia","17","15997.12","Closed -Won"
"A00315","Becker, Taylor and Davis","EdTech","New","28","Asia","15","6313.74","Negotiation"
"A00316","Lucas, Parker and Alexander","MarTech","New","20","Asia","39","14593.1","Closed -Lost"
"A00317","Diaz, Anderson and Browning","CyberSecurity","New","18","Europe","44","17286.47","Closed -Won"
"A00318","Burgess-Thompson","CyberSecurity","New","13","North America","43","10983.47","Closed -Won"
"A00319","Buchanan LLC","FinTech","New","6","North America","56","25369.11","Negotiation"
"A00320","Shaw, Nelson and Martin","Logistics","New","7","North America","46","14414.15","Closed -Won"
"A00321","Coffey-Phillips","E -Commerce","New","26","Asia","19","17246.85","Closed -Won"
"A00322","Brock-Mcdonald","SMB SaaS","New","8","LATAM","7","19689.01","Closed -Won"
"A00323","Taylor and Sons","MarTech","New","13","Europe","37","17416.78","Closed -Won"
"A00324","Ramsey, Whitney and Coffey","E -Commerce","New","33","Europe","55","14573.43","Closed -Won"
"A00325","Diaz, Gibbs and Smith","MarTech","New","16","North America","58","16603.0","Closed -Won"
"A00326","Martinez, Richardson and Curry","SMB SaaS","New","28","LATAM","14","14227.18","Closed -Won"
"A00327","Richards-Carson","Logistics","New","16","Europe","14","14622.73","Closed -Won"
"A00328","Rodriguez-Hall","SMB SaaS","New","33","Asia","3","10410.76","Closed -Lost"
"A00329","Harvey PLC","E -Commerce","New","30","North America","9","13959.3","Closed -Won"
"A00330","Herman-Walker","Logistics","Expansion","20","Asia","33","10188.46","Closed -Won"
"A00331","Reid Group","EdTech","New","26","North America","33","14980.74","Closed -Won"
"A00332","Turner, Ortiz and Taylor","MarTech","Expansion","18","Europe","22","13371.85","Closed -Lost"
"A00333","Torres Group","Logistics","New","34","Europe","19","17006.71","Negotiation"
"A00334","Davis PLC","FinTech","New","16","LATAM","49","9017.64","Closed -Won"
"A00335","Price LLC","CyberSecurity","Expansion","31","LATAM","28","11286.81","Negotiation"
"A00336","Avery, Horton and Fernandez","FinTech","Expansion","24","North America","48","11319.05","Closed -Won"
"A00337","Newton, Moore and Perry","E -Commerce","Expansion","25","Europe","57","14941.17","Closed -Won"
"A00338","Bass PLC","MarTech","New","16","LATAM","19","14019.88","Closed -Won"
"A00339","Crosby-Ramirez","MarTech","Expansion","30","Europe","12","19386.26","Closed -Won"
"A00340","Wood, Ramos and Sampson","MarTech","New","28","North America","57","15167.29","Closed -Won"
"A00341","Garcia-Jennings","MarTech","New","30","North America","38","15000.42","Closed -Won"
"A00342","Winters, Newman and Brown","MarTech","New","30","LATAM","18","10779.38","Closed -Won"
"A00343","Lopez-Martinez","MarTech","Expansion","10","Europe","37","13844.72","Negotiation"
"A00344","Davis-Lewis","E -Commerce","New","32","LATAM","31","9662.2","Closed -Won"
"A00345","Harper, Smith and Buchanan","Logistics","Expansion","31","North America","54","16974.79","Closed -Lost"
"A00346","Zhang PLC","E -Commerce","New","13","LATAM","16","18323.17","Closed -Won"
"A00347","Jones PLC","CyberSecurity","Expansion","35","North America","59","8969.45","Closed -Won"
"A00348","Willis and Sons","Logistics","Expansion","21","LATAM","56","15177.87","Negotiation"
"A00349","Schroeder-Kramer","SMB SaaS","Expansion","15","Asia","11","14582.02","Closed -Won"
"A00350","Smith, Garrison and Thomas","FinTech","New","12","Europe","10","19817.03","Closed -Won"
"A00351","Fernandez and Sons","CyberSecurity","New","16","North America","32","11001.51","Closed -Won"
"A00352","Guerrero Inc","HealthTech","New","7","North America","3","11960.75","Closed -Won"
"A00353","Smith and Sons","HealthTech","New","26","Europe","18","16056.01","Closed -Won"
"A00354","Morris, Thompson and Williams","Logistics","New","27","North America","26","13048.58","Closed -Won"
"A00355","Fisher, Wilson and Brown","FinTech","New","26","Asia","58","13258.63","Closed -Won"
"A00356","Strickland-Palmer","Logistics","New","22","Asia","59","13184.81","Negotiation"
"A00357","Hayes and Sons","Logistics","New","16","Asia","9","17090.32","Closed -Won"
"A00358","Williams, Logan and Camacho","SMB SaaS","New","27","Asia","53","19544.48","Closed -Won"
"A00359","Turner, Schneider and Johnson","CyberSecurity","Expansion","32","LATAM","6","14670.16","Closed -Won"
"A00360","Boone-Simmons","Logistics","New","8","Europe","45","13917.33","Closed -Won"
"A00361","Henry Group","FinTech","Expansion","17","Europe","50","17657.64","Closed -Won"
"A00362","Lam LLC","SMB SaaS","Expansion","35","Europe","53","15826.67","Closed -Won"
"A00363","Hernandez, Martinez and Weber","HealthTech","New","31","Asia","14","15635.27","Closed -Won"
"A00364","Kelley, Nguyen and Vang","EdTech","Expansion","35","Europe","53","19534.62","Closed -Won"
"A00365","Phillips, Wagner and Jordan","HealthTech","New","11","Europe","7","10733.21","Closed -Won"
"A00366","Wilson, Pena and Rich","MarTech","New","19","LATAM","31","13946.93","Closed -Won"
"A00367","Le, Lewis and Hayes","CyberSecurity","New","9","Europe","28","11076.52","Closed -Lost"
"A00368","Gutierrez Group","EdTech","New","31","Europe","19","12854.58","Closed -Won"
"A00369","Perry-Davis","Logistics","New","21","North America","2","9900.41","Closed -Won"
"A00370","Edwards-Scott","E -Commerce","New","13","North America","46","13487.35","Negotiation"
"A00371","Mcdaniel Group","CyberSecurity","Expansion","8","North America","20","16480.52","Closed -Won"
"A00372","Davis Inc","SMB SaaS","New","28","Europe","40","4475.51","Closed -Won"
"A00373","Reynolds Ltd","MarTech","Expansion","30","Asia","25","13694.26","Closed -Won"
"A00374","Watson, Anderson and Brown","EdTech","Expansion","32","Europe","23","14640.74","Closed -Won"
"A00375","Hoffman, Santiago and Jenkins","SMB SaaS","New","35","LATAM","53","13897.59","Closed -Won"
"A00376","Pugh, Henderson and Moon","E -Commerce","New","30","Europe","6","8297.34","Closed -Won"
"A00377","Schmitt PLC","E -Commerce","Expansion","29","Europe","44","18822.3","Closed -Won"
"A00378","Bell-Lane","EdTech","New","30","North America","45","18769.89","Closed -Won"
"A00379","Moore Group","HealthTech","New","35","LATAM","23","19574.05","Closed -Won"
"A00380","Boone LLC","HealthTech","New","19","LATAM","16","12766.23","Closed -Won"
"A00381","Richardson, Farmer and Andrews","HealthTech","Expansion","28","Europe","1","15689.83","Closed -Won"
"A00382","Bruce-Villegas","HealthTech","New","30","LATAM","56","12081.56","Closed -Won"
"A00383","Austin, Day and Johnson","CyberSecurity","New","9","Europe","56","10710.42","Closed -Won"
"A00384","Gallegos, Adams and White","FinTech","New","26","Europe","15","10500.63","Closed -Won"
"A00385","Farmer, Dorsey and Bell","CyberSecurity","New","16","LATAM","2","15802.57","Closed -Won"
"A00386","Kane PLC","SMB SaaS","New","9","LATAM","8","18343.82","Closed -Won"
"A00387","Morales, Thomas and Schultz","Logistics","Expansion","11","North America","4","20145.42","Negotiation"
"A00388","Davis PLC","MarTech","Expansion","9","Europe","50","14801.82","Closed -Won"
"A00389","Bennett Group","FinTech","New","32","Europe","53","12271.26","Closed -Won"
"A00390","Moore-Collins","Logistics","New","29","Asia","10","14613.32","Closed -Won"
"A00391","Frank-Bradley","FinTech","New","9","Europe","45","18885.06","Closed -Won"
"A00392","Ware and Sons","CyberSecurity","New","24","Asia","11","21489.71","Closed -Won"
"A00393","Webster Inc","CyberSecurity","New","25","LATAM","22","19708.66","Closed -Won"
"A00394","Miller, Ramos and Coleman","HealthTech","New","21","North America","36","19315.28","Closed -Won"
"A00395","Ramos, Nelson and Fischer","CyberSecurity","New","24","Europe","43","20445.99","Closed -Won"
"A00396","Reed Inc","HealthTech","New","33","Asia","52","15294.39","Closed -Won"
"A00397","Gregory-Watkins","HealthTech","New","21","Europe","3","16127.15","Closed -Won"
"A00398","Estrada, Williams and Foster","Logistics","New","25","LATAM","12","19240.42","On -Hold"
"A00399","Brown, Harris and Dougherty","SMB SaaS","New","23","Asia","17","17059.91","Closed -Won"
"A00400","Duran LLC","EdTech","Expansion","17","LATAM","19","18468.27","Closed -Won"
"A00401","Wilson-Jimenez","SMB SaaS","Expansion","32","North America","59","12568.87","Closed -Won"
"A00402","Thompson-James","SMB SaaS","Expansion","18","Europe","46","20594.39","Closed -Won"
"A00403","Hall, Hansen and Barnett","Logistics","Expansion","29","Europe","19","13004.03","Closed -Won"
"A00404","Jones-Hensley","HealthTech","New","24","Europe","58","19448.95","Closed -Won"
"A00405","Graham Group","EdTech","Expansion","26","Asia","30","14641.83","Closed -Won"
"A00406","Atkins PLC","CyberSecurity","New","28","North America","30","12866.16","Closed -Won"
"A00407","Berry-Mckinney","SMB SaaS","New","28","LATAM","26","7025.77","Closed -Won"
"A00408","Roberts-Sullivan","Logistics","New","22","Asia","9","14128.67","Closed -Won"
"A00409","Jackson-Meza","MarTech","New","24","Asia","56","10011.13","Closed -Lost"
"A00410","Collier-Gillespie","HealthTech","New","21","LATAM","1","11308.92","Closed -Won"
"A00411","Kim Inc","SMB SaaS","New","16","Asia","11","17036.88","Closed -Won"
"A00412","Graham Group","EdTech","Expansion","27","Europe","14","8927.61","Closed -Won"
"A00413","Miller, Harrell and Reese","EdTech","Expansion","32","LATAM","17","19921.8","Closed -Won"
"A00414","Cook and Sons","SMB SaaS","New","27","LATAM","8","25081.62","Closed -Won"
"A00415","Dixon Inc","E -Commerce","New","29","North America","2","13067.44","Negotiation"
"A00416","Hicks, Bullock and Bailey","EdTech","Expansion","30","North America","40","19818.08","Negotiation"
"A00417","Mullen, Brewer and Hernandez","FinTech","New","17","Asia","58","9411.96","Closed -Lost"
"A00418","Thomas and Sons","MarTech","New","7","North America","8","16600.36","Closed -Won"
"A00419","Morrison Ltd","SMB SaaS","New","16","Europe","18","16420.16","Closed -Won"
"A00420","Thompson Ltd","MarTech","New","28","LATAM","30","27300.53","Negotiation"
"A00421","Marshall-Elliott","CyberSecurity","New","30","LATAM","55","13511.24","Closed -Won"
"A00422","Cole, Glass and Cunningham","EdTech","Expansion","21","LATAM","41","16848.87","Closed -Won"
"A00423","Downs, Morris and Maddox","Logistics","Expansion","29","Asia","46","14261.91","Closed -Won"
"A00424","Hernandez-Jones","Logistics","New","8","Asia","35","13514.09","Closed -Won"
"A00425","Welch-Hogan","E -Commerce","New","25","Asia","25","14447.37","Closed -Won"
"A00426","Brown, Romero and Collins","Logistics","Expansion","26","LATAM","12","14245.32","Closed -Won"
"A00427","Johnson-Wood","E -Commerce","New","21","Asia","51","12466.86","Closed -Lost"
"A00428","Jones-Lin","MarTech","New","27","LATAM","48","16071.47","Closed -Won"
"A00429","Gilbert PLC","CyberSecurity","New","20","LATAM","2","11417.11","Closed -Won"
"A00430","Ford-Spencer","Logistics","New","21","Asia","43","13402.36","Closed -Won"
"A00431","Huang, Cole and Pacheco","Logistics","New","24","Asia","5","22686.02","Closed -Won"
"A00432","Lopez, Jacobs and Mason","HealthTech","New","29","North America","44","14536.43","Closed -Won"
"A00433","Hayes LLC","CyberSecurity","New","13","Asia","49","18546.53","Closed -Won"
"A00434","Miller, Lucas and Williams","FinTech","New","15","LATAM","8","14695.35","Closed -Won"
"A00435","Kim, Gonzales and Mills","E -Commerce","New","18","Asia","26","18073.47","Closed -Won"
"A00436","Cox LLC","E -Commerce","New","12","LATAM","8","14300.94","Closed -Won"
"A00437","Ortiz-Morgan","EdTech","Expansion","16","Asia","34","4657.62","Negotiation"
"A00438","Williams, Mccoy and Cook","SMB SaaS","New","16","Europe","55","14876.3","Negotiation"
"A00439","Davis-Gregory","SMB SaaS","New","15","North America","5","10993.9","Negotiation"
"A00440","King-York","FinTech","New","18","North America","24","13799.57","Negotiation"
"A00441","Marks, Cook and Aguilar","HealthTech","Expansion","21","Europe","58","17753.15","Closed -Won"
"A00442","Rangel LLC","HealthTech","New","26","North America","18","22265.59","Closed -Won"
"A00443","Hale, Myers and Larson","SMB SaaS","Expansion","15","Europe","8","9366.47","Negotiation"
"A00444","Collins Group","E -Commerce","New","31","North America","29","14044.2","Negotiation"
"A00445","Conner, Li and Santiago","CyberSecurity","New","20","North America","30","15068.07","Closed -Lost"
"A00446","Osborn, Gaines and Davis","Logistics","New","27","LATAM","40","15195.56","Closed -Won"
"A00447","Henderson, Cox and Cox","Logistics","New","9","Asia","19","15221.98","Closed -Won"
"A00448","Bean LLC","FinTech","Expansion","11","North America","57","17253.23","Closed -Won"
"A00449","Lee-Cooke","HealthTech","Expansion","19","LATAM","31","13249.07","Closed -Won"
"A00450","Jones Inc","MarTech","New","16","LATAM","17","14205.95","Closed -Won"
"A00451","Wise, Conley and Stephenson","EdTech","Expansion","20","LATAM","57","16576.95","On -Hold"
"A00452","Stanley PLC","CyberSecurity","New","10","North America","55","12204.75","Closed -Won"
"A00453","Harper and Sons","HealthTech","New","20","LATAM","30","12635.58","Closed -Won"
"A00454","White Ltd","EdTech","New","26","North America","2","14734.49","Negotiation"
"A00455","Lamb, Martin and Kim","HealthTech","New","27","North America","36","12635.7","Closed -Won"
"A00456","Diaz-Ball","HealthTech","Expansion","13","Europe","33","11088.7","Closed -Won"
"A00457","Bishop-Goodwin","HealthTech","New","16","Asia","9","10620.61","Closed -Won"
"A00458","Young-Allen","HealthTech","New","21","North America","38","14825.63","Closed -Won"
"A00459","Mckee-Lee","E -Commerce","New","21","Asia","50","20481.17","Closed -Won"
"A00460","Valentine, Joyce and Murray","MarTech","New","29","Asia","7","16569.77","Closed -Won"
"A00461","Strickland-Shaw","MarTech","New","17","Asia","43","11191.16","On -Hold"
"A00462","Burch-Montoya","MarTech","New","26","Europe","9","21193.32","Closed -Won"
"A00463","Taylor, Wright and Davidson","CyberSecurity","New","32","North America","45","12994.68","Negotiation"
"A00464","Spencer-Garcia","Logistics","New","14","North America","25","21348.41","Closed -Won"
"A00465","Rosales, Mitchell and Hines","E -Commerce","New","30","Asia","1","14703.38","Closed -Won"
"A00466","Cole-Palmer","CyberSecurity","New","15","North America","58","16064.5","Negotiation"
"A00467","Davis-Lozano","CyberSecurity","New","16","LATAM","10","13537.45","Closed -Won"
"A00468","Wilkerson-Arias","CyberSecurity","Expansion","25","Europe","36","13805.32","Closed -Won"
"A00469","Brown-Shaw","HealthTech","Expansion","24","Asia","11","20529.03","Negotiation"
"A00470","Hughes Inc","SMB SaaS","New","22","LATAM","56","14281.85","Closed -Won"
"A00471","Walker-Flores","HealthTech","Expansion","12","LATAM","44","18771.54","Closed -Won"
"A00472","Combs Ltd","MarTech","New","8","Asia","48","15189.04","Closed -Won"
"A00473","Moody-Taylor","CyberSecurity","New","33","Asia","26","14536.94","Closed -Won"
