account_id,date,csat_score,comment_sentiment_score
A00031,2024-01-27,8.0,0.62
A00031,2024-02-29,7.5,-0.05
A00031,2024-03-26,10.0,0.59
A00031,2024-04-24,6.7,0.01
A00031,2024-05-28,8.2,0.59
A00031,2024-06-22,8.1,1.13
A00031,2024-07-22,7.9,-0.23
A00031,2024-08-29,8.8,0.56
A00031,2024-09-25,7.4,0.26
A00031,2024-10-26,7.5,0.18
A00031,2024-11-30,5.8,1.05
A00031,2024-12-25,8.3,0.8
A00032,2023-01-30,8.4,0.44
A00032,2023-02-27,9.1,0.83
A00032,2023-03-24,9.1,0.47
A00032,2023-04-30,9.0,0.58
A00032,2023-05-27,8.0,0.64
A00032,2023-06-28,8.7,0.34
A00032,2023-07-30,8.4,0.56
A00032,2023-08-25,7.7,0.04
A00032,2023-09-25,8.6,0.54
A00032,2023-10-27,7.3,0.73
A00032,2023-11-27,8.2,0.88
A00032,2023-12-31,7.6,0.7
A00032,2024-01-26,8.8,0.62
A00032,2024-02-23,10.0,1.08
A00032,2024-03-30,8.0,0.13
A00032,2024-04-29,9.5,0.68
A00032,2024-05-31,6.7,0.85
A00032,2024-06-22,7.5,0.93
A00032,2024-07-27,7.8,0.57
A00032,2024-08-23,6.8,0.61
A00032,2024-09-24,9.4,1.11
A00032,2024-10-31,8.9,0.29
A00032,2024-11-28,8.7,0.75
A00032,2024-12-27,8.1,0.36
A00033,2023-01-31,6.8,0.53
A00033,2023-02-21,6.2,0.58
A00033,2023-03-24,3.9,0.06
A00033,2023-04-27,6.0,0.56
A00033,2023-05-30,7.3,0.31
A00033,2023-06-22,6.8,0.1
A00033,2023-07-22,7.9,0.58
A00033,2023-08-29,5.7,-0.15
A00033,2023-09-29,7.3,0.35
A00033,2023-10-26,7.1,0.52
A00033,2023-11-28,7.1,0.68
A00033,2023-12-25,6.5,0.56
A00033,2024-01-23,7.8,0.07
A00033,2024-02-21,6.5,0.38
A00033,2024-03-22,8.7,0.05
A00033,2024-04-25,6.0,0.5
A00033,2024-05-23,10.0,0.63
A00033,2024-06-24,6.4,0.34
A00033,2024-07-25,7.4,0.41
A00033,2024-08-28,7.7,0.04
A00033,2024-09-29,5.6,0.33
A00033,2024-10-26,6.7,0.42
A00033,2024-11-22,5.5,0.32
A00033,2024-12-26,6.3,0.5
A00034,2023-01-30,9.1,0.58
A00034,2023-02-24,10.0,0.82
A00034,2023-03-29,6.6,0.84
A00034,2023-04-27,7.3,0.54
A00034,2023-05-28,8.4,0.94
A00034,2023-06-25,7.7,0.71
A00034,2023-07-31,9.7,0.26
A00034,2023-08-22,6.7,0.23
A00034,2023-09-23,9.8,0.72
A00034,2023-10-30,8.6,0.43
A00034,2023-11-27,8.4,0.26
A00034,2023-12-29,9.7,0.29
A00034,2024-01-23,10.0,0.35
A00034,2024-02-29,6.6,0.83
A00034,2024-03-27,8.9,0.94
A00034,2024-04-26,8.7,0.41
A00034,2024-05-31,9.1,0.56
A00034,2024-06-25,8.6,0.95
A00034,2024-07-30,6.7,0.73
A00034,2024-08-30,7.0,0.43
A00034,2024-09-29,7.9,1.24
A00034,2024-10-30,9.2,0.79
A00034,2024-11-22,8.6,1.0
A00034,2024-12-25,8.7,0.91
A00035,2023-01-23,6.4,-0.05
A00035,2023-02-20,6.5,0.32
A00035,2023-03-31,8.5,0.83
A00035,2023-04-24,5.1,0.42
A00035,2023-05-30,7.1,0.31
A00035,2023-06-29,7.7,0.29
A00035,2023-07-31,6.0,0.29
A00035,2023-08-26,8.4,0.21
A00035,2023-09-27,7.2,1.13
A00035,2023-10-31,7.3,0.43
A00035,2023-11-25,8.8,0.41
A00035,2023-12-23,8.4,0.66
A00035,2024-01-24,8.0,0.78
A00035,2024-02-20,8.2,0.48
A00035,2024-03-27,8.4,0.05
A00035,2024-04-28,6.5,1.04
A00035,2024-05-22,8.3,0.68
A00035,2024-06-29,7.0,0.66
A00035,2024-07-25,7.6,0.05
A00035,2024-08-26,6.5,0.44
A00035,2024-09-22,8.0,0.45
A00035,2024-10-25,7.1,0.68
A00035,2024-11-21,5.9,0.32
A00035,2024-12-31,6.5,0.8
A00036,2023-01-22,7.9,0.27
A00036,2023-02-20,10.0,-0.11
A00036,2023-03-31,7.9,0.25
A00036,2023-04-24,7.8,0.52
A00036,2023-05-23,6.9,1.21
A00036,2023-06-26,7.8,0.85
A00036,2023-07-30,7.4,1.34
A00036,2023-08-27,7.5,0.69
A00036,2023-09-23,7.1,0.38
A00036,2023-10-22,6.7,0.33
A00036,2023-11-24,5.8,0.2
A00036,2023-12-23,7.0,0.85
A00036,2024-01-24,7.1,0.56
A00036,2024-02-22,7.4,-0.09
A00036,2024-03-25,7.4,0.66
A00036,2024-04-28,6.7,0.82
A00036,2024-05-23,7.9,0.44
A00036,2024-06-21,6.0,0.29
A00036,2024-07-24,10.0,0.32
A00036,2024-08-22,7.8,0.77
A00036,2024-09-24,9.3,-0.04
A00036,2024-10-25,8.2,0.68
A00036,2024-11-27,6.1,0.27
A00036,2024-12-28,6.5,0.12
A00037,2023-01-25,7.8,0.88
A00037,2023-02-20,9.6,0.63
A00037,2023-03-31,7.4,0.49
A00037,2023-04-21,8.5,0.86
A00037,2023-05-27,7.3,-0.08
A00037,2023-06-28,7.6,0.41
A00037,2023-07-25,6.7,0.49
A00037,2023-08-25,7.1,0.48
A00037,2023-09-28,7.6,0.42
A00037,2023-10-27,6.9,0.48
A00037,2023-11-28,8.5,0.29
A00037,2023-12-25,4.7,0.82
A00037,2024-01-22,7.3,0.55
A00037,2024-02-22,6.4,0.43
A00037,2024-03-27,7.0,0.69
A00037,2024-04-28,5.4,0.26
A00037,2024-05-25,7.0,0.72
A00037,2024-06-23,8.2,0.69
A00037,2024-07-31,8.2,0.23
A00037,2024-08-24,6.3,0.81
A00037,2024-09-24,8.3,0.64
A00037,2024-10-28,8.5,0.94
A00037,2024-11-23,10.0,1.12
A00037,2024-12-26,7.9,0.76
A00038,2023-01-22,8.0,0.79
A00038,2023-02-28,7.9,0.31
A00038,2023-03-26,7.3,0.34
A00038,2023-04-25,7.8,0.65
A00038,2023-05-25,7.8,-0.11
A00038,2023-06-28,5.3,0.49
A00038,2023-07-23,7.3,0.42
A00038,2023-08-30,6.2,0.82
A00038,2023-09-26,7.2,0.02
A00038,2023-10-28,4.4,0.05
A00038,2023-11-30,7.2,0.87
A00038,2023-12-27,6.9,0.67
A00038,2024-01-30,6.6,0.74
A00038,2024-02-22,7.6,0.62
A00038,2024-03-22,8.8,0.65
A00038,2024-04-22,7.9,0.1
A00038,2024-05-29,7.5,0.44
A00038,2024-06-26,8.9,0.35
A00038,2024-07-24,6.5,0.11
A00038,2024-08-27,7.0,1.54
A00038,2024-09-29,7.2,0.13
A00038,2024-10-25,7.7,0.42
A00038,2024-11-23,8.3,0.39
A00038,2024-12-28,8.8,-0.12
A00039,2023-01-30,7.0,0.14
A00039,2023-02-28,8.4,0.35
A00039,2023-03-29,8.9,0.49
A00039,2023-04-28,6.5,0.46
A00039,2023-05-24,6.1,0.11
A00039,2023-06-30,4.7,0.89
A00039,2023-07-25,6.7,0.54
A00039,2023-08-24,7.4,0.09
A00039,2023-09-26,7.1,0.22
A00039,2023-10-27,6.3,0.02
A00039,2023-11-25,6.3,0.25
A00039,2023-12-25,7.1,0.45
A00039,2024-01-22,6.3,0.48
A00039,2024-02-22,6.4,0.34
A00039,2024-03-31,7.3,0.19
A00039,2024-04-21,8.1,0.07
A00039,2024-05-25,6.2,0.65
A00039,2024-06-27,6.4,0.3
A00039,2024-07-29,6.3,0.66
A00039,2024-08-27,6.6,0.54
A00039,2024-09-24,5.3,0.04
A00039,2024-10-26,6.3,0.62
A00039,2024-11-27,6.8,0.65
A00039,2024-12-26,6.4,1.06
A00040,2023-01-29,7.6,-0.06
A00040,2023-02-28,8.6,0.6
A00040,2023-03-28,7.9,0.9
A00040,2023-04-26,6.7,1.11
A00040,2023-05-29,8.2,0.58
A00040,2023-06-23,8.5,0.57
A00040,2023-07-28,5.6,0.13
A00040,2023-08-28,7.0,0.51
A00040,2023-09-27,7.6,-0.33
A00040,2023-10-25,8.2,0.86
A00040,2023-11-24,7.3,0.27
A00040,2023-12-29,7.6,0.65
A00040,2024-01-30,6.8,0.2
A00040,2024-02-25,7.7,0.91
A00040,2024-03-29,6.9,0.59
A00040,2024-04-22,6.5,0.02
A00040,2024-05-29,6.7,0.75
A00040,2024-06-29,7.9,0.6
A00040,2024-07-28,8.2,0.27
A00040,2024-08-27,7.3,0.43
A00040,2024-09-24,8.0,0.22
A00040,2024-10-28,6.8,0.62
A00040,2024-11-25,7.3,0.53
A00040,2024-12-26,6.8,-0.06
A00041,2023-01-23,8.5,0.17
A00041,2023-02-28,5.4,-0.09
A00041,2023-03-30,6.4,0.26
A00041,2023-04-29,6.2,0.92
A00041,2023-05-24,7.6,0.12
A00041,2023-06-22,6.6,0.75
A00041,2023-07-23,6.9,0.34
A00041,2023-08-22,6.9,0.52
A00041,2023-09-28,6.1,0.34
A00041,2023-10-26,5.1,0.22
A00041,2023-11-23,4.4,0.52
A00041,2023-12-27,8.8,0.6
A00041,2024-01-31,5.5,0.75
A00041,2024-02-20,5.7,0.15
A00041,2024-03-22,6.7,0.46
A00041,2024-04-22,7.3,0.58
A00041,2024-05-30,6.3,0.28
A00041,2024-06-27,6.6,0.69
A00041,2024-07-23,7.2,0.0
A00041,2024-08-25,6.5,0.31
A00041,2024-09-27,6.9,0.35
A00041,2024-10-31,8.2,0.71
A00041,2024-11-22,6.1,0.19
A00041,2024-12-27,7.3,0.3
A00042,2023-01-30,7.6,0.43
A00042,2023-02-25,8.3,0.72
A00042,2023-03-27,8.4,0.05
A00042,2023-04-23,6.5,1.12
A00042,2023-05-22,5.8,0.56
A00042,2023-06-24,5.7,0.34
A00042,2023-07-22,5.8,-0.06
A00042,2023-08-27,6.6,-0.08
A00042,2023-09-29,7.0,0.22
A00042,2023-10-29,4.4,0.09
A00042,2023-11-29,7.5,0.21
A00042,2023-12-30,8.2,0.29
A00042,2024-01-24,5.9,0.79
A00042,2024-02-22,8.1,0.27
A00042,2024-03-25,5.7,0.58
A00042,2024-04-25,6.8,0.16
A00042,2024-05-31,7.9,0.74
A00042,2024-06-25,5.2,0.07
A00042,2024-07-25,7.3,-0.07
A00042,2024-08-22,7.7,0.86
A00042,2024-09-26,3.9,0.0
A00042,2024-10-22,5.2,0.58
A00042,2024-11-27,8.0,0.02
A00042,2024-12-22,6.7,-0.08
A00043,2023-01-30,6.5,0.57
A00043,2023-02-20,6.6,0.23
A00043,2023-03-23,8.1,1.43
A00043,2023-04-27,9.3,0.81
A00043,2023-05-26,9.1,0.44
A00043,2023-06-25,7.1,0.1
A00043,2023-07-22,5.4,0.47
A00043,2023-08-26,7.5,0.51
A00043,2023-09-27,6.8,0.93
A00043,2023-10-31,10.0,0.86
A00043,2023-11-27,9.1,0.13
A00043,2023-12-31,7.3,0.49
A00043,2024-01-23,6.8,0.37
A00043,2024-02-20,7.0,0.68
A00043,2024-03-25,6.9,0.49
A00043,2024-04-24,5.8,0.72
A00043,2024-05-31,8.0,0.9
A00043,2024-06-21,7.6,0.72
A00043,2024-07-29,9.9,0.56
A00043,2024-08-22,6.4,0.58
A00043,2024-09-24,7.6,-0.12
A00043,2024-10-23,9.9,0.51
A00043,2024-11-27,8.2,0.49
A00043,2024-12-31,9.7,0.48
A00044,2023-01-31,7.2,0.19
A00044,2023-02-27,8.1,0.84
A00044,2023-03-22,5.6,-0.05
A00044,2023-04-23,7.1,-0.08
A00044,2023-05-23,6.3,0.76
A00044,2023-06-28,7.4,-0.02
A00044,2023-07-22,8.2,-0.04
A00044,2023-08-31,8.1,0.46
A00044,2023-09-29,6.9,0.79
A00044,2023-10-29,7.3,0.45
A00044,2023-11-30,8.6,-0.1
A00044,2023-12-29,7.9,0.4
A00044,2024-01-23,8.6,0.23
A00044,2024-02-24,6.6,1.13
A00044,2024-03-31,9.5,0.28
A00044,2024-04-24,6.3,0.62
A00044,2024-05-29,5.6,0.2
A00044,2024-06-26,6.7,0.36
A00044,2024-07-27,6.9,0.26
A00044,2024-08-29,6.6,0.53
A00044,2024-09-27,7.4,0.59
A00044,2024-10-26,8.9,0.61
A00044,2024-11-28,5.6,-0.04
A00044,2024-12-28,5.6,0.51
A00045,2023-01-27,7.3,0.5
A00045,2023-02-24,8.6,0.7
A00045,2023-03-22,8.9,0.41
A00045,2023-04-21,7.3,0.61
A00045,2023-05-31,7.4,0.25
A00045,2023-06-27,7.0,0.15
A00045,2023-07-29,7.0,0.63
A00045,2023-08-27,7.1,0.44
A00045,2023-09-30,6.9,0.55
A00045,2023-10-29,7.6,0.04
A00045,2023-11-24,6.1,0.42
A00045,2023-12-22,7.5,0.53
A00045,2024-01-22,7.6,0.31
A00045,2024-02-23,6.6,0.36
A00045,2024-03-23,8.6,1.09
A00045,2024-04-28,7.3,0.52
A00045,2024-05-31,6.3,0.53
A00045,2024-06-22,7.6,0.72
A00045,2024-07-28,7.5,0.39
A00045,2024-08-26,7.9,-0.0
A00045,2024-09-26,8.0,0.65
A00045,2024-10-22,8.7,0.2
A00045,2024-11-23,7.3,0.92
A00045,2024-12-26,9.3,0.38
A00046,2023-01-25,6.3,0.41
A00046,2023-02-26,7.4,0.86
A00046,2023-03-23,5.8,0.38
A00046,2023-04-23,7.5,0.7
A00046,2023-05-24,6.8,0.55
A00046,2023-06-25,7.7,0.97
A00046,2023-07-26,6.3,0.76
A00046,2023-08-25,6.7,0.27
A00046,2023-09-24,5.2,0.65
A00046,2023-10-30,6.9,0.5
A00046,2023-11-27,7.5,0.43
A00046,2023-12-24,7.6,0.59
A00046,2024-01-23,5.7,0.44
A00046,2024-02-27,6.3,0.26
A00046,2024-03-22,7.9,0.0
A00046,2024-04-30,7.0,0.74
A00046,2024-05-29,7.8,0.35
A00046,2024-06-30,7.6,0.23
A00046,2024-07-31,7.1,0.69
A00046,2024-08-28,6.4,0.36
A00046,2024-09-23,7.1,0.14
A00046,2024-10-25,6.2,0.42
A00046,2024-11-27,7.0,0.59
A00046,2024-12-28,6.9,-0.19
A00047,2023-01-28,9.1,0.3
A00047,2023-02-21,8.4,0.12
A00047,2023-03-22,6.6,0.73
A00047,2023-04-23,8.8,0.47
A00047,2023-05-30,10.0,0.88
A00047,2023-06-23,10.0,0.59
A00047,2023-07-30,7.3,0.97
A00047,2023-08-26,7.9,0.46
A00047,2023-09-24,8.9,0.75
A00047,2023-10-27,7.2,0.79
A00047,2023-11-30,7.0,0.72
A00047,2023-12-23,9.8,0.9
A00047,2024-01-25,8.4,0.41
A00047,2024-02-26,8.3,0.49
A00047,2024-03-24,8.4,0.36
A00047,2024-04-27,8.6,0.68
A00047,2024-05-25,8.7,0.63
A00047,2024-06-30,8.1,0.54
A00047,2024-07-26,7.6,0.73
A00047,2024-08-27,9.9,0.4
A00047,2024-09-21,7.4,1.12
A00047,2024-10-26,7.0,1.14
A00047,2024-11-28,7.0,0.48
A00047,2024-12-23,7.1,0.18
A00048,2023-01-26,6.2,0.26
A00048,2023-02-25,8.7,0.58
A00048,2023-03-31,6.9,0.16
A00048,2023-04-24,5.7,0.47
A00048,2023-05-31,6.9,0.96
A00048,2023-06-22,6.0,0.56
A00048,2023-07-28,6.9,0.54
A00048,2023-08-26,6.4,0.47
A00048,2023-09-29,5.5,-0.1
A00048,2023-10-30,5.5,0.5
A00048,2023-11-28,7.9,0.47
A00048,2023-12-23,9.5,1.01
A00048,2024-01-23,7.6,0.3
A00048,2024-02-28,6.7,1.15
A00048,2024-03-25,9.0,-0.02
A00048,2024-04-22,6.2,0.42
A00048,2024-05-24,5.3,0.56
A00048,2024-06-26,7.3,0.86
A00048,2024-07-23,7.3,0.52
A00048,2024-08-23,7.9,0.27
A00048,2024-09-29,8.4,0.37
A00048,2024-10-28,9.2,0.46
A00048,2024-11-22,7.9,0.75
A00048,2024-12-23,7.3,0.53
A00049,2023-01-28,7.4,0.45
A00049,2023-02-19,7.4,0.92
A00049,2023-03-31,6.6,0.63
A00049,2023-04-24,8.5,0.16
A00049,2023-05-31,8.1,0.06
A00049,2023-06-30,6.4,0.41
A00049,2023-07-30,6.5,0.42
A00049,2023-08-24,6.9,0.14
A00049,2023-09-22,6.7,0.26
A00049,2023-10-29,7.9,0.84
A00049,2023-11-27,8.4,0.38
A00049,2023-12-23,8.2,0.3
A00049,2024-01-31,8.9,0.0
A00049,2024-02-27,7.6,1.15
A00049,2024-03-23,7.0,0.06
A00049,2024-04-25,7.5,0.47
A00049,2024-05-27,8.2,-0.17
A00049,2024-06-29,8.7,0.4
A00049,2024-07-25,6.3,0.48
A00049,2024-08-24,7.5,0.82
A00049,2024-09-26,7.5,0.96
A00049,2024-10-28,7.2,-0.02
A00049,2024-11-22,7.9,0.35
A00049,2024-12-28,5.6,0.49
A00050,2023-01-25,7.4,0.32
A00050,2023-02-27,6.1,0.66
A00050,2023-03-28,8.2,0.76
A00050,2023-04-21,7.3,0.88
A00050,2023-05-23,9.2,0.16
A00050,2023-06-24,7.4,0.6
A00050,2023-07-31,8.2,0.73
A00050,2023-08-28,8.1,0.61
A00050,2023-09-29,8.4,0.15
A00050,2023-10-27,6.6,0.33
A00050,2023-11-22,9.2,1.1
A00050,2023-12-22,7.1,0.54
A00050,2024-01-31,7.6,0.76
A00050,2024-02-20,7.5,0.54
A00050,2024-03-27,7.3,0.54
A00050,2024-04-27,7.8,0.48
A00050,2024-05-31,7.2,0.11
A00050,2024-06-27,7.0,0.67
A00050,2024-07-29,8.3,0.55
A00050,2024-08-26,6.7,0.8
A00050,2024-09-28,7.7,0.92
A00050,2024-10-30,8.2,0.24
A00050,2024-11-24,7.6,0.49
A00050,2024-12-25,8.8,0.66
A00051,2023-01-22,8.8,1.08
A00051,2023-02-26,8.1,0.57
A00051,2023-03-30,8.3,0.71
A00051,2023-04-29,8.1,0.6
A00051,2023-05-26,6.4,0.53
A00051,2023-06-29,7.8,0.39
A00051,2023-07-25,7.5,0.18
A00051,2023-08-26,7.7,0.49
A00051,2023-09-30,5.0,0.72
A00051,2023-10-28,6.9,0.15
A00051,2023-11-21,6.8,-0.05
A00051,2023-12-24,7.5,0.46
A00051,2024-01-31,7.4,0.14
A00051,2024-02-26,6.7,0.45
A00051,2024-03-30,7.4,0.86
A00051,2024-04-28,6.0,0.64
A00051,2024-05-24,6.2,0.51
A00051,2024-06-25,9.0,0.67
A00051,2024-07-23,8.1,0.63
A00051,2024-08-23,8.5,0.48
A00051,2024-09-23,7.6,0.74
A00051,2024-10-27,7.3,0.42
A00051,2024-11-30,8.1,0.16
A00051,2024-12-22,7.6,-0.0
A00052,2023-01-30,7.5,0.21
A00052,2023-02-19,7.5,1.14
A00052,2023-03-23,7.9,0.54
A00052,2023-04-22,7.4,-0.1
A00052,2023-05-24,8.9,0.62
A00052,2023-06-26,6.3,1.02
A00052,2023-07-31,7.6,0.03
A00052,2023-08-27,7.3,0.21
A00052,2023-09-22,9.4,0.16
A00052,2023-10-27,7.3,0.36
A00052,2023-11-25,8.9,0.69
A00052,2023-12-27,8.3,1.09
A00052,2024-01-29,8.4,0.46
A00052,2024-02-28,6.8,0.13
A00052,2024-03-24,5.2,0.34
A00052,2024-04-26,7.5,0.46
A00052,2024-05-28,4.9,1.23
A00052,2024-06-30,9.6,0.51
A00052,2024-07-29,8.1,0.63
A00052,2024-08-25,5.3,0.64
A00052,2024-09-23,8.0,0.02
A00052,2024-10-26,5.0,0.33
A00052,2024-11-22,8.6,-0.08
A00052,2024-12-24,9.5,0.7
A00053,2023-01-23,8.8,0.91
A00053,2023-02-20,9.5,0.32
A00053,2023-03-29,7.9,0.54
A00053,2023-04-29,8.2,0.98
A00053,2023-05-31,7.5,1.02
A00053,2023-06-28,7.0,0.59
A00053,2023-07-27,8.9,0.4
A00053,2023-08-23,6.7,0.7
A00053,2023-09-30,8.3,0.67
A00053,2023-10-24,10.0,0.22
A00053,2023-11-23,10.0,0.42
A00053,2023-12-23,8.7,0.77
A00053,2024-01-26,9.2,0.43
A00053,2024-02-25,8.7,0.39
A00053,2024-03-23,9.0,0.61
A00053,2024-04-25,9.5,0.52
A00053,2024-05-24,9.2,1.03
A00053,2024-06-21,6.9,0.71
A00053,2024-07-22,5.6,0.94
A00053,2024-08-23,9.0,0.31
A00053,2024-09-21,8.4,0.31
A00053,2024-10-29,9.8,0.69
A00053,2024-11-26,10.0,0.97
A00053,2024-12-29,10.0,1.06
A00054,2023-01-27,6.8,0.43
A00054,2023-02-23,6.4,0.52
A00054,2023-03-31,7.5,0.33
A00054,2023-04-28,5.8,0.66
A00054,2023-05-30,7.9,0.66
A00054,2023-06-21,5.6,0.2
A00054,2023-07-28,6.4,0.42
A00054,2023-08-30,7.0,0.59
A00054,2023-09-27,8.5,0.12
A00054,2023-10-28,7.8,0.47
A00054,2023-11-29,6.4,-0.02
A00054,2023-12-23,5.9,0.08
A00054,2024-01-23,7.5,0.7
A00054,2024-02-21,6.2,0.3
A00054,2024-03-28,7.8,0.23
A00054,2024-04-25,7.7,0.14
A00054,2024-05-22,7.7,0.76
A00054,2024-06-22,5.3,0.22
A00054,2024-07-29,7.5,0.5
A00054,2024-08-31,5.0,0.34
A00054,2024-09-21,4.8,0.49
A00054,2024-10-28,7.9,0.8
A00054,2024-11-28,6.2,0.82
A00054,2024-12-23,5.0,0.19
A00055,2023-01-31,9.9,0.91
A00055,2023-02-28,6.5,0.32
A00055,2023-03-23,8.4,1.17
A00055,2023-04-22,9.7,0.43
A00055,2023-05-23,9.0,1.03
A00055,2023-06-30,8.1,0.62
A00055,2023-07-26,8.7,0.71
A00055,2023-08-26,6.7,0.6
A00055,2023-09-30,8.3,0.95
A00055,2023-10-23,7.7,1.28
A00055,2023-11-22,9.9,0.05
A00055,2023-12-31,8.4,0.86
A00055,2024-01-22,8.6,0.08
A00055,2024-02-23,7.4,0.46
A00055,2024-03-30,6.5,0.73
A00055,2024-04-25,8.0,0.09
A00055,2024-05-25,6.8,1.02
A00055,2024-06-24,7.4,0.56
A00055,2024-07-29,7.6,0.43
A00055,2024-08-31,8.7,0.3
A00055,2024-09-25,8.6,0.94
A00055,2024-10-31,10.0,0.69
A00055,2024-11-28,9.6,0.57
A00055,2024-12-22,10.0,0.67
A00056,2023-01-26,7.7,0.74
A00056,2023-02-28,6.6,0.05
A00056,2023-03-27,8.3,0.7
A00056,2023-04-27,5.6,0.49
A00056,2023-05-28,8.2,0.25
A00056,2023-06-24,6.1,-0.19
A00056,2023-07-23,9.5,0.73
A00056,2023-08-28,7.2,0.29
A00056,2023-09-21,6.3,0.53
A00056,2023-10-25,8.0,0.55
A00056,2023-11-28,8.5,-0.2
A00056,2023-12-28,5.7,0.39
A00056,2024-01-31,6.8,0.76
A00056,2024-02-23,6.7,0.44
A00056,2024-03-28,6.4,0.84
A00056,2024-04-21,7.3,0.75
A00056,2024-05-31,6.9,0.51
A00056,2024-06-23,6.7,0.41
A00056,2024-07-24,4.6,-0.21
A00056,2024-08-24,5.0,0.27
A00056,2024-09-27,6.6,0.56
A00056,2024-10-28,6.4,0.32
A00056,2024-11-24,6.3,0.28
A00056,2024-12-24,8.9,0.28
A00057,2023-01-22,6.4,0.87
A00057,2023-02-26,8.6,0.78
A00057,2023-03-25,7.7,0.38
A00057,2023-04-22,7.0,0.91
A00057,2023-05-27,10.0,0.39
A00057,2023-06-29,7.0,0.92
A00057,2023-07-27,8.4,0.3
A00057,2023-08-31,6.3,0.52
A00057,2023-09-27,8.3,0.86
A00057,2023-10-31,6.9,0.43
A00057,2023-11-28,8.7,0.85
A00057,2023-12-26,7.5,0.77
A00057,2024-01-28,7.7,0.21
A00057,2024-02-20,7.7,0.4
A00057,2024-03-27,6.9,0.35
A00057,2024-04-22,9.2,0.61
A00057,2024-05-26,7.0,0.47
A00057,2024-06-23,8.4,1.01
A00057,2024-07-29,8.7,0.85
A00057,2024-08-29,8.4,0.58
A00057,2024-09-23,8.0,0.78
A00057,2024-10-24,10.0,0.56
A00057,2024-11-25,8.7,-0.16
A00057,2024-12-29,7.8,0.79
A00058,2023-01-27,6.4,0.11
A00058,2023-02-21,8.2,0.45
A00058,2023-03-22,6.2,0.38
A00058,2023-04-25,8.3,0.06
A00058,2023-05-25,7.0,0.6
A00058,2023-06-25,6.2,0.47
A00058,2023-07-23,7.7,0.26
A00058,2023-08-28,6.4,0.6
A00058,2023-09-21,8.5,0.57
A00058,2023-10-22,7.9,0.31
A00058,2023-11-21,7.0,0.37
A00058,2023-12-22,7.7,0.11
A00058,2024-01-25,5.7,-0.23
A00058,2024-02-25,8.0,0.16
A00058,2024-03-27,6.3,-0.28
A00058,2024-04-23,6.7,0.38
A00058,2024-05-28,7.1,0.25
A00058,2024-06-28,6.9,0.47
A00058,2024-07-31,5.1,0.43
A00058,2024-08-27,5.8,0.24
A00058,2024-09-23,7.8,0.24
A00058,2024-10-29,7.6,0.35
A00058,2024-11-27,6.2,0.08
A00058,2024-12-23,7.6,0.12
A00059,2023-01-30,6.0,0.39
A00059,2023-02-28,7.1,0.3
A00059,2023-03-23,7.7,0.19
A00059,2023-04-25,7.5,-0.66
A00059,2023-05-23,6.3,0.31
A00059,2023-06-27,7.8,0.79
A00059,2023-07-29,5.4,0.19
A00059,2023-08-26,6.3,0.2
A00059,2023-09-27,8.3,0.15
A00059,2023-10-28,5.6,0.77
A00059,2023-11-27,7.3,0.66
A00059,2023-12-25,7.4,0.46
A00059,2024-01-25,5.4,0.57
A00059,2024-02-28,6.8,0.56
A00059,2024-03-24,7.5,0.29
A00059,2024-04-26,6.9,0.84
A00059,2024-05-23,6.1,0.38
A00059,2024-06-28,5.8,0.33
A00059,2024-07-22,5.4,-0.23
A00059,2024-08-31,6.9,0.44
A00059,2024-09-30,5.5,0.61
A00059,2024-10-26,6.3,0.35
A00059,2024-11-22,5.9,1.32
A00059,2024-12-24,6.4,0.22
A00060,2023-01-28,6.9,0.17
A00060,2023-02-23,6.2,0.23
A00060,2023-03-23,5.4,-0.5
A00060,2023-04-21,4.6,0.6
A00060,2023-05-26,7.6,-0.02
A00060,2023-06-30,6.7,0.22
A00060,2023-07-24,6.3,-0.19
A00060,2023-08-25,9.0,0.28
A00060,2023-09-23,6.6,0.69
A00060,2023-10-30,8.4,0.41
A00060,2023-11-29,6.5,0.05
A00060,2023-12-25,6.6,0.23
A00060,2024-01-24,7.6,0.4
A00060,2024-02-21,6.4,0.61
A00060,2024-03-30,9.1,0.32
A00060,2024-04-27,7.5,0.72
A00060,2024-05-24,8.5,0.56
A00060,2024-06-26,7.3,-0.04
A00060,2024-07-24,7.3,0.38
A00060,2024-08-26,6.1,0.7
A00060,2024-09-25,7.3,0.71
A00060,2024-10-26,5.9,-0.15
A00060,2024-11-22,6.4,0.5
A00060,2024-12-24,7.7,0.06
A00061,2023-01-29,7.8,0.05
A00061,2023-02-21,7.3,0.16
A00061,2023-03-23,5.4,0.24
A00061,2023-04-28,6.4,0.59
A00061,2023-05-28,6.4,-0.0
A00061,2023-06-28,9.1,0.56
A00061,2023-07-29,6.1,0.94
A00061,2023-08-24,7.4,0.5
A00061,2023-09-29,6.5,0.42
A00061,2023-10-27,8.3,0.41
A00061,2023-11-28,7.3,0.06
A00061,2023-12-27,5.9,0.33
A00061,2024-01-29,7.9,0.19
A00061,2024-02-20,6.9,0.69
A00061,2024-03-29,8.5,0.5
A00061,2024-04-27,6.4,0.42
A00061,2024-05-22,7.1,0.22
A00061,2024-06-29,6.9,0.51
A00061,2024-07-25,7.7,0.72
A00061,2024-08-26,9.0,0.48
A00061,2024-09-28,6.7,0.99
A00061,2024-10-27,7.2,0.57
A00061,2024-11-21,7.8,0.19
A00061,2024-12-29,8.1,0.68
A00062,2023-01-30,5.4,0.31
