account_id,account_name,churn,industry,closed_won_usd,client_tenure_months,deal_status,feature_purchased,sessions_last_30d,region,csat_score,comment_sentiment_score,support_tickets_30d,last_login_days
A00200,Christensen PLC,True,CyberSecurity,17718.57,57.0,Closed -Won,Core,15.22439024892713,North America,,,1.0,3.2363569180773037
A00201,"Barnett, Rogers and Snyder",True,Logistics,14314.39,22.0,Closed -Won,Analytics,12.896830137573202,Asia,,,0.0,3.7495488287840217
A00202,White-Lewis,True,CyberSecurity,11250.27,54.0,Closed -Won,Premium Support,13.529352096442285,Europe,,,0.0,3.3790603432353308
A00203,Peterson-Beard,True,SMB SaaS,11989.2,30.0,Closed -Won,Analytics,15.288087525179833,Asia,,,0.0,3.466217574022167
A00204,"Beard, Peters and Black",True,SMB SaaS,19648.95,42.0,Closed -Won,Premium Support,0.7460536552424006,Europe,,,3.0,24.545709605330263
A00205,Miller Ltd,True,CyberSecurity,33215.14,27.0,Closed -Won,Core,12.407439177568271,Asia,,,2.0,0.7106735687676227
A00206,Freeman-Chang,True,EdTech,9828.15,16.0,Negotiation,Core,11.727169151335152,LATAM,,,1.0,4.482270254482412
A00207,"Alvarez, Joseph and West",True,E -Commerce,1826.28,46.0,Closed -Won,Core,9.863573801659317,Asia,,,0.0,2.0629529352160203
A00208,Davis and Sons,True,MarTech,23954.69,58.0,Closed -Won,Core,14.309288097529413,North America,,,1.0,3.2287080639742345
A00209,Holt-Torres,True,CyberSecurity,7281.91,16.0,Closed -Won,Core,9.782937890546261,Asia,,,2.0,1.449725168975778
A00210,"Wood, Tran and Cooper",True,Logistics,33153.44,46.0,Closed -Won,Premium Support,12.608652125534617,Europe,,,1.0,2.9639224425456394
A00211,"Pierce, Bell and Chavez",True,EdTech,26745.34,16.0,Closed -Won,Analytics,11.273949676668943,Europe,,,0.0,0.0
A00212,King-Martinez,True,E -Commerce,28329.27,43.0,Closed -Won,Premium Support,17.222370530702317,North America,,,3.0,1.589556608999046
A00213,Stewart Ltd,True,FinTech,16393.4,47.0,Closed -Won,Automation,12.474810837899582,Asia,,,1.0,1.9015889166077116
A00214,"Tapia, Vaughn and Lee",True,CyberSecurity,32039.01,27.0,Closed -Won,API,15.190790984016848,LATAM,,,0.0,2.462608768305186
A00215,"Washington, Hardy and Bray",True,MarTech,20676.12,44.0,Closed -Won,Premium Support,9.187723994934311,Asia,,,0.0,3.072024676601108
A00216,"Carlson, Hooper and Wall",True,MarTech,19538.25,17.0,Closed -Lost,Core,14.394520863358537,LATAM,,,0.0,0.9058570783696847
A00217,Perez-White,True,E -Commerce,17301.35,5.0,Negotiation,Automation,10.390519082417754,North America,,,0.0,2.659968188920204
A00218,Erickson and Sons,True,HealthTech,22203.71,6.0,Closed -Won,API,12.723054500210422,Europe,,,0.0,3.2266669766367415
A00219,Williams-Brown,True,E -Commerce,4398.91,27.0,Closed -Lost,Analytics,20.633607722768673,Europe,,,1.0,4.345911582754257
A00220,Terry-Martinez,True,CyberSecurity,11145.63,54.0,Closed -Won,API,16.79652313172265,North America,,,0.0,2.706627983837534
A00221,Garcia-Smith,True,EdTech,11163.42,8.0,Closed -Won,Premium Support,4.608192784330897,Asia,,,6.0,19.942427191913573
A00222,Harrison-Alexander,True,HealthTech,14635.07,27.0,Closed -Lost,Premium Support,23.59682572934959,Asia,,,0.0,0.728235342891739
A00223,Sheppard LLC,True,MarTech,6963.77,42.0,Closed -Won,Core,11.254475928880048,LATAM,,,0.0,3.8292022978652303
A00224,Wilson-Jones,True,HealthTech,9453.19,12.0,Closed -Won,Core,17.495649146226086,LATAM,,,1.0,2.7373419355929416
A00225,Jones-Soto,True,EdTech,5529.63,43.0,Closed -Won,Core,9.401976629458657,LATAM,,,0.0,1.9780243684197605
A00226,Hernandez PLC,True,CyberSecurity,9364.69,19.0,Closed -Won,Automation,13.268231727056158,LATAM,,,2.0,0.3801817057781818
A00227,Miller-Wright,True,FinTech,7952.81,48.0,Closed -Won,Core,9.956630749458318,North America,,,0.0,1.0688160491019472
A00228,"Duran, Obrien and Gibbs",True,CyberSecurity,9190.16,35.0,Closed -Won,API,1.860213116293713,LATAM,,,7.0,34.19496382875409
A00229,Rowe Group,True,HealthTech,27121.94,33.0,Closed -Won,Core,14.16791076073627,Asia,,,0.0,2.3538330241259002
A00230,Kerr-Evans,True,SMB SaaS,14947.02,11.0,Closed -Won,Premium Support,0.0,Asia,,,5.0,15.625101575828019
A00231,"Branch, Torres and Oliver",True,CyberSecurity,13169.87,28.0,Closed -Won,Automation,17.27617107537892,LATAM,,,1.0,2.6326125565018286
A00232,"Choi, Garcia and Farmer",True,EdTech,35289.82,51.0,Closed -Won,Analytics,12.29870308099163,Asia,,,1.0,0.43156355178004
A00233,"Clark, Guerrero and Moore",False,E -Commerce,1288959.56,2.0,Closed -Won,API,13.324630219870892,LATAM,8.2,0.47,1.2105263157894737,2.9334642489359752
A00234,Arnold and Sons,True,FinTech,20939.01,45.0,On -Hold,Automation,16.461664820814015,Europe,,,0.0,2.208555914904957
A00235,Ortiz Ltd,True,FinTech,17345.81,30.0,Closed -Won,Core,9.55033637331145,Europe,,,2.0,1.5365785512507002
A00236,"Harrison, Johnson and Roberts",True,SMB SaaS,27552.42,43.0,Closed -Lost,Analytics,11.75475697497685,LATAM,,,2.0,2.990154339110673
A00237,Warner-Gibson,True,Logistics,30404.91,40.0,Negotiation,Premium Support,14.161582901947503,Asia,,,1.0,2.353499288445785
A00238,"Hall, Baker and Moody",True,HealthTech,19289.31,26.0,Closed -Won,API,15.890460258284955,North America,,,1.0,3.3249276085050186
A00239,"Guerrero, Peck and Coleman",True,EdTech,27332.96,19.0,Closed -Won,Premium Support,18.2637132977646,Europe,,,0.0,2.0804756133895674
A00240,"Walker, Hernandez and Baker",True,HealthTech,22175.27,38.0,Negotiation,Analytics,13.352360603816239,LATAM,,,2.0,2.1388193664057136
A00241,Jones and Sons,True,MarTech,19799.56,9.0,Closed -Won,API,13.050586872050348,Asia,,,2.0,1.7147495674020912
A00242,Larson-Holloway,True,EdTech,12348.63,35.0,Closed -Won,Premium Support,5.55852398996624,Europe,,,4.0,27.33820534234321
A00243,Gonzales-Harrison,True,EdTech,9005.47,6.0,Negotiation,API,14.989952276531099,LATAM,,,0.0,3.6979508797892535
A00244,Lyons-Bender,True,E -Commerce,4495.59,39.0,Closed -Won,Premium Support,13.108647278905725,North America,,,0.0,1.497235829938956
A00245,"Fernandez, Kim and George",True,HealthTech,41623.03,38.0,Closed -Won,Automation,13.177903211522844,Europe,,,1.0,2.647955149330636
A00246,Navarro-Munoz,True,SMB SaaS,27516.35,5.0,Closed -Won,Core,13.718334482334475,Asia,,,1.0,1.119556416992049
A00247,Davis Ltd,True,CyberSecurity,11427.82,45.0,Closed -Won,Core,15.654884186271017,LATAM,,,0.0,0.0
A00248,"Matthews, Smith and Hubbard",True,Logistics,3772.4,25.0,Closed -Won,API,12.308808340462218,Asia,,,0.0,2.2074587403701096
A00249,Johnston-Hines,True,HealthTech,22272.63,47.0,Closed -Won,Automation,11.683525733273285,North America,,,1.0,2.370405423469423
A00250,Ruiz Ltd,True,CyberSecurity,12665.25,3.0,Closed -Won,Automation,15.29517255840231,Europe,,,1.0,1.889948730557516
A00251,Moon-White,True,Logistics,28472.67,11.0,Negotiation,Core,4.922825294352245,Asia,,,2.0,0.5040150292277639
A00252,"Graham, Olsen and Costa",True,HealthTech,7501.3,30.0,Closed -Won,API,5.5810628904392034,Asia,,,5.0,30.024316530524874
A00253,Bailey-Cook,True,Logistics,11102.68,12.0,On -Hold,API,2.2276636559350806,Asia,,,3.0,12.42501426224283
A00254,"Garcia, Martin and Jenkins",True,EdTech,13629.0,20.0,Negotiation,Analytics,17.609774669050367,Europe,,,3.0,1.1112193689074266
A00255,Roberts-Landry,True,Logistics,24362.76,39.0,Closed -Won,Analytics,12.67720171237131,Asia,,,0.0,0.64650842852698
A00256,"Johnson, Miller and King",True,MarTech,9593.02,9.0,Closed -Won,Premium Support,12.317851654198307,Europe,,,2.0,1.7476120722940327
A00257,Cordova Group,True,Logistics,22463.99,40.0,Closed -Lost,Analytics,13.854132544240178,Asia,,,0.0,2.6529292467777683
A00258,"Bryan, Smith and Booth",True,HealthTech,4740.06,7.0,Closed -Won,Core,12.213882714605258,Asia,,,3.0,2.416654731791991
A00259,Gutierrez-Lopez,True,MarTech,15048.92,11.0,Closed -Won,Analytics,12.792055525539396,Europe,,,0.0,1.119163002165922
A00260,Dean-Jimenez,True,EdTech,38132.07,35.0,Closed -Won,Core,14.29133123126949,Europe,,,0.0,2.1369250850220074
A00261,Wolf-Harris,True,HealthTech,48562.13,47.0,Closed -Won,API,12.733878696481195,Asia,,,1.0,2.887126405475567
A00262,"Anderson, Roberts and Gilmore",True,EdTech,31570.26,11.0,Closed -Won,Premium Support,12.71234764318389,Europe,,,0.0,0.8273342907331853
A00263,Martinez-Dudley,True,MarTech,3674.42,18.0,Closed -Won,API,7.456919001411754,Europe,,,6.0,22.76408287923687
A00264,"Lloyd, Mckinney and Collins",True,HealthTech,14024.23,55.0,Closed -Won,Automation,3.359306303414385,LATAM,,,7.0,17.15584248306851
A00265,Tran Inc,True,CyberSecurity,15386.5,59.0,Negotiation,API,14.181910692770842,Asia,,,1.0,0.7250678447061019
A00266,Gay Inc,True,E -Commerce,29016.66,35.0,Closed -Won,Analytics,14.919801529357468,North America,,,1.0,3.155526291049509
A00267,Valentine-Holland,True,Logistics,17065.67,27.0,Closed -Won,Analytics,9.715530068648151,Asia,,,0.0,3.619187452322385
A00268,Jimenez Ltd,True,CyberSecurity,7100.92,21.0,Closed -Won,Analytics,16.279824246142542,Europe,,,2.0,1.7777944748291135
A00269,Hicks-Hill,True,HealthTech,31894.65,37.0,Closed -Won,Core,16.29214291947424,North America,,,3.0,1.6569913809837193
A00270,Baird-Sanchez,True,FinTech,44759.36,35.0,Closed -Won,Core,2.159059583914619,Europe,,,3.0,32.65830135444755
A00271,"Thomas, Lee and Greene",True,MarTech,26183.34,18.0,Closed -Won,API,14.899667254221793,Europe,,,1.0,1.8138696249704809
A00272,"Suarez, Shields and Hill",True,MarTech,28733.58,2.0,Closed -Won,Core,9.685841562683274,LATAM,,,1.0,14.974793392116174
A00273,Morgan-French,True,HealthTech,51482.92,9.0,Closed -Won,Core,1.0598867230512492,LATAM,,,0.0,20.640118964203925
A00274,Hoover-Campbell,True,Logistics,27743.92,57.0,Negotiation,Analytics,13.09543519736812,North America,,,2.0,2.470403968194563
A00275,Monroe-Carpenter,True,E -Commerce,24823.41,25.0,Closed -Won,Premium Support,10.86292549733133,Europe,,,0.0,2.740083853582468
A00276,"Burns, Hernandez and Ryan",True,CyberSecurity,43539.46,29.0,Closed -Won,Core,9.397820350335614,North America,,,1.0,1.1193708352480773
A00277,Cook-Hines,True,FinTech,28244.48,28.0,Closed -Won,Automation,19.26702179069695,Europe,,,1.0,1.7301988805273916
A00278,Gibson-Morris,True,Logistics,14423.44,47.0,Closed -Won,Analytics,19.306361776095972,LATAM,,,0.0,2.9769072641522993
A00279,Pollard and Sons,True,HealthTech,40103.06,4.0,Closed -Won,Core,11.22620077419731,Asia,,,0.0,1.9400013785866626
A00280,"Reyes, Chase and Jenkins",True,MarTech,7730.18,5.0,Closed -Won,Core,11.81803756196433,North America,,,0.0,0.4712620060390864
A00281,Garner-Thornton,True,MarTech,8936.07,17.0,Closed -Lost,Core,13.028026887406483,LATAM,,,1.0,3.237638009620376
A00282,Hughes-Alvarado,True,Logistics,10648.22,29.0,Closed -Won,Analytics,17.67277061643795,Europe,,,0.0,1.785888977622755
A00283,"Pollard, Simpson and Johnson",True,EdTech,17451.56,40.0,Closed -Won,Analytics,10.138093404559068,Europe,,,2.0,3.09121877718138
A00284,"Sanford, Rivera and Garcia",True,HealthTech,19284.85,29.0,Closed -Won,API,2.8184761130564615,LATAM,,,3.0,30.03640237587969
A00285,Garcia-Lozano,True,EdTech,13729.04,27.0,Closed -Won,Core,20.502543429686483,North America,,,3.0,1.879013252410915
A00286,Bowen Group,True,EdTech,14246.78,56.0,Closed -Won,Core,14.937119860760227,Asia,,,1.0,2.5097360236772346
A00287,"Booker, Jones and Harrington",True,HealthTech,19947.16,10.0,Closed -Won,Core,15.363239917755681,Europe,,,2.0,1.9128551384990122
A00288,Morgan-Schwartz,True,HealthTech,7743.51,34.0,Closed -Won,Automation,13.38468198440002,North America,,,3.0,0.8169937976790071
A00289,"Miller, Murphy and Craig",True,HealthTech,23422.17,32.0,Closed -Won,Core,15.39735477115407,Asia,,,1.0,0.0
A00290,"James, Stewart and Higgins",True,MarTech,1634.51,28.0,Closed -Won,Analytics,3.370458661872831,Asia,,,7.0,25.421459564251077
A00291,Brennan-Johnson,True,EdTech,15853.46,48.0,Negotiation,API,11.47723829941931,LATAM,,,1.0,2.248038201901325
A00292,Young Ltd,True,MarTech,10586.79,16.0,Closed -Won,Core,14.315473653567816,LATAM,,,1.0,3.166801052791138
A00293,Bright-Francis,True,CyberSecurity,50154.04,57.0,Closed -Won,Core,7.187327321299275,North America,,,2.0,2.928669099360449
A00294,Good-Hodges,True,HealthTech,12961.53,20.0,Closed -Won,Analytics,13.092447158557313,Europe,,,2.0,2.596846826119579
A00295,"Brennan, Wallace and Benson",True,SMB SaaS,17509.82,33.0,Closed -Won,Premium Support,12.907506888996778,Europe,,,0.0,1.678662644852932
A00296,Williams Inc,True,Logistics,13442.51,31.0,Closed -Won,Automation,13.091929304148916,Asia,,,0.0,2.4897669256391284
A00297,Howard-Jordan,True,HealthTech,6622.48,51.0,Closed -Won,Core,12.346754576537057,Europe,,,0.0,3.4325369463707247
A00298,Schmidt PLC,True,EdTech,6398.28,26.0,Closed -Won,Core,11.01232422237651,LATAM,,,1.0,2.0830109282737572
A00299,"Sparks, Jackson and Miller",True,HealthTech,5456.59,17.0,Closed -Won,Core,8.53390444918724,Europe,,,2.0,3.90170104439919
A00300,Harvey-Allen,True,EdTech,15685.33,2.0,Closed -Won,Core,14.434241141502236,LATAM,,,3.0,0.500578113533144
A00301,"Thomas, Murray and King",True,EdTech,12581.9,22.0,Closed -Won,Premium Support,13.09962803961127,North America,,,0.0,0.3930913887375531
A00302,Estrada-Nolan,True,HealthTech,3617.39,49.0,Closed -Won,Core,9.874155360293965,LATAM,,,3.0,2.988075214519394
A00303,Santana-Byrd,True,FinTech,45986.14,1.0,Closed -Won,Core,14.187600238501313,North America,,,1.0,1.1812570634791217
A00304,Jones LLC,True,MarTech,24830.9,53.0,Closed -Won,Core,13.115149414781882,LATAM,,,2.0,4.043336920428779
A00305,"Evans, Hayden and Vaughn",True,CyberSecurity,17757.53,33.0,Closed -Won,Automation,12.616928145013656,North America,,,0.0,3.3373413712329434
A00306,Bruce-Gonzalez,True,EdTech,2370.41,9.0,Negotiation,Analytics,7.529315339577648,Asia,,,0.0,3.5875715067580414
A00307,Castaneda-Rodriguez,True,Logistics,20924.58,18.0,Closed -Won,Core,16.04830253692368,Asia,,,0.0,2.8844363055512505
A00308,Armstrong-Andrews,True,EdTech,17059.56,33.0,Negotiation,Core,10.300846879672608,LATAM,,,0.0,1.0784163763297057
A00309,"Phillips, Spence and Barrett",True,SMB SaaS,28260.08,19.0,Closed -Won,Core,14.189810764523724,Asia,,,0.0,0.34065839986480806
A00310,Smith-Grimes,True,HealthTech,9083.52,7.0,Closed -Won,Core,11.575194669701922,Asia,,,0.0,3.495294669189022
A00311,"Beltran, Lozano and Mcgee",True,E -Commerce,11100.62,40.0,On -Hold,Premium Support,12.833820447356045,North America,,,2.0,0.5004317939879428
A00312,Parsons-Hall,True,Logistics,18937.78,40.0,Closed -Won,API,17.456877475249733,LATAM,,,0.0,3.58488568772752
A00313,Robinson-Lee,True,FinTech,10765.93,8.0,Negotiation,API,15.594854602410122,Europe,,,1.0,2.669614760229355
A00314,Byrd-Le,True,SMB SaaS,20727.99,17.0,Closed -Won,Analytics,17.39011983886841,Asia,,,0.0,1.9237473461798982
A00315,"Becker, Taylor and Davis",True,EdTech,6462.87,15.0,Negotiation,Analytics,14.991156483864719,Asia,,,2.0,2.442047684335311
A00316,"Lucas, Parker and Alexander",True,MarTech,14809.05,39.0,Closed -Lost,Automation,15.188430753022342,Asia,,,1.0,2.4652909354490995
A00317,"Diaz, Anderson and Browning",True,CyberSecurity,9199.65,44.0,Closed -Won,Core,8.656582999321467,Europe,,,0.0,1.7975896114129197
A00318,Burgess-Thompson,True,CyberSecurity,27336.8,43.0,Closed -Won,API,13.047425018400338,North America,,,0.0,3.425687234919314
A00319,Buchanan LLC,True,FinTech,53183.67,56.0,Negotiation,Analytics,13.325273204454176,North America,,,2.0,3.391400860599534
A00320,"Shaw, Nelson and Martin",True,Logistics,45015.18,46.0,Closed -Won,Core,17.670994461055926,North America,,,2.0,2.155659301820941
A00321,Coffey-Phillips,True,E -Commerce,3190.96,19.0,Closed -Won,Core,3.0973245567821572,Asia,,,0.0,24.404545535638167
A00322,Brock-Mcdonald,True,SMB SaaS,21971.67,7.0,Closed -Won,Automation,14.794578527168367,LATAM,,,2.0,3.305954044404291
A00323,Taylor and Sons,True,MarTech,9082.42,37.0,Closed -Won,Premium Support,14.677272029254256,Europe,,,0.0,0.0
A00324,"Ramsey, Whitney and Coffey",True,E -Commerce,6314.66,55.0,Closed -Won,Core,17.473025480842182,Europe,,,1.0,2.443892607011323
A00325,"Diaz, Gibbs and Smith",True,MarTech,21560.64,58.0,Closed -Won,Core,13.5987677530816,North America,,,0.0,2.7395751082089217
A00326,"Martinez, Richardson and Curry",True,SMB SaaS,6317.89,14.0,Closed -Won,API,5.37942000529921,LATAM,,,2.0,24.206761372602912
A00327,Richards-Carson,True,Logistics,33085.76,14.0,Closed -Won,Automation,3.6179811163497817,Europe,,,4.0,19.97465813184874
A00328,Rodriguez-Hall,False,SMB SaaS,66216.19,3.0,Closed -Lost,Premium Support,9.656617867827832,Asia,9.3,0.73,3.3333333333333335,7.974039958133144
A00329,Harvey PLC,True,E -Commerce,28728.01,9.0,Closed -Won,Premium Support,7.14996696612642,North America,,,2.0,1.454299878050882
A00330,Herman-Walker,True,Logistics,18965.34,33.0,Closed -Won,Automation,16.3579549254,Asia,,,0.0,2.963223339663672
A00331,Reid Group,True,EdTech,5671.31,33.0,Closed -Won,Core,16.021000813366207,North America,,,1.0,0.9143155713022508
A00332,"Turner, Ortiz and Taylor",True,MarTech,12225.01,22.0,Closed -Lost,Core,16.690482721697848,Europe,,,2.0,2.8691933365638795
A00333,Torres Group,True,Logistics,36928.93,19.0,Negotiation,Core,11.967914492881421,Europe,,,0.0,0.017653786180744202
A00334,Davis PLC,True,FinTech,14424.26,49.0,Closed -Won,Automation,12.309357027396,LATAM,,,0.0,2.2857044467311964
A00335,Price LLC,True,CyberSecurity,13688.91,28.0,Negotiation,Analytics,13.636857072013068,LATAM,,,1.0,2.0438439562134945
A00336,"Avery, Horton and Fernandez",True,FinTech,39563.12,48.0,Closed -Won,Premium Support,18.33109790884297,North America,,,3.0,1.4603042331342397
A00337,"Newton, Moore and Perry",True,E -Commerce,18534.86,57.0,Closed -Won,API,19.08148438286615,Europe,,,2.0,2.389624867889011
A00338,Bass PLC,True,MarTech,34412.51,19.0,Closed -Won,API,16.38142546952409,LATAM,,,1.0,1.9204298706322123
A00339,Crosby-Ramirez,True,MarTech,14595.7,12.0,Closed -Won,Core,14.993059174410503,Europe,,,1.0,3.054695627305547
A00340,"Wood, Ramos and Sampson",True,MarTech,7551.74,57.0,Closed -Won,Core,18.00614809310038,North America,,,0.0,2.560150988803435
A00341,Garcia-Jennings,True,MarTech,1924.82,38.0,Closed -Won,Premium Support,13.232472628551324,North America,,,1.0,2.452694232874353
A00342,"Winters, Newman and Brown",True,MarTech,14354.52,18.0,Closed -Won,Analytics,12.827175408553115,LATAM,,,0.0,2.2918612035602046
A00343,Lopez-Martinez,True,MarTech,17088.96,37.0,Negotiation,Premium Support,13.612933638158566,Europe,,,0.0,1.527833543452958
A00344,Davis-Lewis,True,E -Commerce,32279.29,31.0,Closed -Won,Core,11.063856891741267,LATAM,,,1.0,1.6981964500243028
A00345,"Harper, Smith and Buchanan",True,Logistics,270.38,54.0,Closed -Lost,API,13.474971906885163,North America,,,2.0,2.2482158402208894
A00346,Zhang PLC,True,E -Commerce,23257.33,16.0,Closed -Won,Analytics,10.647775868648178,LATAM,,,1.0,1.826640512892864
A00347,Jones PLC,True,CyberSecurity,16046.61,59.0,Closed -Won,Core,17.075023456698734,North America,,,6.0,3.111452830432996
A00348,Willis and Sons,True,Logistics,13980.59,56.0,Negotiation,Analytics,2.166759266951772,LATAM,,,2.0,27.85908797936308
A00349,Schroeder-Kramer,True,SMB SaaS,51590.52,11.0,Closed -Won,Premium Support,18.288687192643476,Asia,,,0.0,2.375966607825131
A00350,"Smith, Garrison and Thomas",True,FinTech,21984.11,10.0,Closed -Won,Analytics,9.112151591257431,Europe,,,1.0,0.597316066104439
A00351,Fernandez and Sons,True,CyberSecurity,40571.67,32.0,Closed -Won,Analytics,19.705090840766218,North America,,,1.0,2.9432302720603776
A00352,Guerrero Inc,True,HealthTech,8878.15,3.0,Closed -Won,API,9.28257375861968,North America,,,2.0,1.4188264063256564
