account_id,month,actual_usd,closed_won_usd,churn,active_customer,csat_score,comment_sentiment_score,account_name,industry,contract_length_months,region,client_tenure_months,deal_value_usd,deal_status,feature_purchased,sessions_last_30d,last_login_days,support_tickets_30d,month_period
A00189,2023-01-31,0.0,13459.42,True,False,,,Garcia LLC,SMB SaaS,10.0,Asia,15.0,22683.74,Closed -Won,Core,15.403035131921325,2.2713569626625842,3.0,2023-01
A00190,2023-01-31,0.0,7686.96,True,False,,,"Burke, Martinez and Riggs",MarTech,28.0,LATAM,18.0,13369.02,Closed -Won,Core,11.713729450049698,3.1593477099943326,1.0,2023-01
A00192,2023-01-31,0.0,5160.92,True,False,,,"Wood, Hunter and Peterson",CyberSecurity,14.0,Europe,38.0,15882.95,Closed -Lost,Analytics,9.390278462930738,1.0723613868335988,1.0,2023-01
A00194,2023-01-31,0.0,24948.53,True,False,,,Reid-Poole,Logistics,9.0,Europe,22.0,10531.98,Closed -Won,Analytics,10.044745171084585,2.39538608489638,1.0,2023-01
A00195,2023-01-31,0.0,20275.67,True,False,,,"Hernandez, Thompson and Boyd",Logistics,23.0,Europe,57.0,14880.53,Negotiation,Automation,12.956834314471262,1.1131303681617668,0.0,2023-01
A00196,2023-01-31,0.0,35467.44,True,False,,,"Nelson, Morton and Medina",CyberSecurity,33.0,Europe,6.0,10640.05,Negotiation,Automation,18.994828553518037,2.622327505980501,0.0,2023-01
A00197,2023-01-31,0.0,12570.98,True,False,,,Marshall-Petersen,EdTech,26.0,North America,21.0,16381.26,Closed -Won,Analytics,9.864204836933954,2.950270388336241,3.0,2023-01
A00199,2023-01-31,0.0,11553.36,True,False,,,Ramirez Group,MarTech,23.0,Asia,20.0,16333.32,Closed -Won,Analytics,20.396913662814153,3.7447404859785314,4.0,2023-01
A00201,2023-01-31,0.0,14314.39,True,False,,,"Barnett, Rogers and Snyder",Logistics,16.0,Asia,22.0,18982.78,Closed -Won,Analytics,12.896830137573202,3.7495488287840217,0.0,2023-01
A00203,2023-01-31,0.0,11989.2,True,False,,,Peterson-Beard,SMB SaaS,7.0,Asia,30.0,16893.81,Closed -Won,Analytics,15.288087525179833,3.466217574022167,0.0,2023-01
A00204,2023-01-31,0.0,19648.95,True,False,,,"Beard, Peters and Black",SMB SaaS,8.0,Europe,42.0,11894.24,Closed -Won,Premium Support,0.7460536552424006,24.545709605330263,3.0,2023-01
A00208,2023-01-31,0.0,23954.69,True,False,,,Davis and Sons,MarTech,28.0,North America,58.0,10664.78,Closed -Won,Core,14.309288097529413,3.2287080639742345,1.0,2023-01
A00209,2023-01-31,0.0,7281.91,True,False,,,Holt-Torres,CyberSecurity,25.0,Asia,16.0,23565.29,Closed -Won,Core,9.782937890546261,1.449725168975778,2.0,2023-01
A00210,2023-01-31,0.0,33153.44,True,False,,,"Wood, Tran and Cooper",Logistics,22.0,Europe,46.0,3723.49,Closed -Won,Premium Support,12.608652125534617,2.9639224425456394,1.0,2023-01
A00211,2023-01-31,0.0,26745.34,True,False,,,"Pierce, Bell and Chavez",EdTech,8.0,Europe,16.0,8717.16,Closed -Won,Analytics,11.273949676668943,0.0,0.0,2023-01
A00212,2023-01-31,0.0,28329.27,True,False,,,King-Martinez,E -Commerce,18.0,North America,43.0,21966.56,Closed -Won,Premium Support,17.222370530702317,1.589556608999046,3.0,2023-01
A00214,2023-01-31,0.0,32039.01,True,False,,,"Tapia, Vaughn and Lee",CyberSecurity,33.0,LATAM,27.0,13386.84,Closed -Won,API,15.190790984016848,2.462608768305186,0.0,2023-01
A00215,2023-01-31,0.0,20676.12,True,False,,,"Washington, Hardy and Bray",MarTech,19.0,Asia,44.0,14938.71,Closed -Won,Premium Support,9.187723994934311,3.072024676601108,0.0,2023-01
A00216,2023-01-31,0.0,19538.25,True,False,,,"Carlson, Hooper and Wall",MarTech,31.0,LATAM,17.0,8407.21,Closed -Lost,Core,14.394520863358537,0.9058570783696847,0.0,2023-01
A00217,2023-01-31,0.0,17301.35,True,False,,,Perez-White,E -Commerce,29.0,North America,5.0,19175.02,Negotiation,Automation,10.390519082417754,2.659968188920204,0.0,2023-01
A00219,2023-01-31,0.0,4398.91,True,False,,,Williams-Brown,E -Commerce,24.0,Europe,27.0,12460.24,Closed -Lost,Analytics,20.633607722768673,4.345911582754257,1.0,2023-01
A00220,2023-01-31,0.0,11145.63,True,False,,,Terry-Martinez,CyberSecurity,24.0,North America,54.0,18776.04,Closed -Won,API,16.79652313172265,2.706627983837534,0.0,2023-01
A00221,2023-01-31,0.0,11163.42,True,False,,,Garcia-Smith,EdTech,22.0,Asia,8.0,9676.88,Closed -Won,Premium Support,4.608192784330897,19.942427191913573,6.0,2023-01
A00222,2023-01-31,0.0,14635.07,True,False,,,Harrison-Alexander,HealthTech,29.0,Asia,27.0,15153.58,Closed -Lost,Premium Support,23.59682572934959,0.728235342891739,0.0,2023-01
A00224,2023-01-31,0.0,9453.19,True,False,,,Wilson-Jones,HealthTech,22.0,LATAM,12.0,9977.54,Closed -Won,Core,17.495649146226086,2.7373419355929416,1.0,2023-01
A00225,2023-01-31,0.0,5529.63,True,False,,,Jones-Soto,EdTech,15.0,LATAM,43.0,23010.07,Closed -Won,Core,9.401976629458657,1.9780243684197605,0.0,2023-01
A00229,2023-01-31,0.0,27121.94,True,False,,,Rowe Group,HealthTech,25.0,Asia,33.0,10883.87,Closed -Won,Core,14.16791076073627,2.3538330241259002,0.0,2023-01
A00230,2023-01-31,0.0,14947.02,True,False,,,Kerr-Evans,SMB SaaS,9.0,Asia,11.0,2533.35,Closed -Won,Premium Support,0.0,15.625101575828019,5.0,2023-01
A00231,2023-01-31,0.0,13169.87,True,False,,,"Branch, Torres and Oliver",CyberSecurity,18.0,LATAM,28.0,13732.02,Closed -Won,Automation,17.27617107537892,2.6326125565018286,1.0,2023-01
A00232,2023-01-31,0.0,35289.82,True,False,,,"Choi, Garcia and Farmer",EdTech,11.0,Asia,51.0,8366.69,Closed -Won,Analytics,12.29870308099163,0.43156355178004,1.0,2023-01
A00233,2023-01-31,19835.43,19835.43,False,True,,,"Clark, Guerrero and Moore",E -Commerce,21.0,LATAM,2.0,15377.88,Closed -Won,Core,14.980555243421971,3.35400906860226,0.0,2023-01
A00234,2023-01-31,0.0,20939.01,True,False,,,Arnold and Sons,FinTech,30.0,Europe,45.0,9829.31,On -Hold,Automation,16.461664820814015,2.208555914904957,0.0,2023-01
A00235,2023-01-31,0.0,17345.81,True,False,,,Ortiz Ltd,FinTech,12.0,Europe,30.0,16871.51,Closed -Won,Core,9.55033637331145,1.5365785512507002,2.0,2023-01
A00237,2023-01-31,0.0,30404.91,True,False,,,Warner-Gibson,Logistics,9.0,Asia,40.0,26304.04,Negotiation,Premium Support,14.161582901947503,2.353499288445785,1.0,2023-01
A00238,2023-01-31,0.0,19289.31,True,False,,,"Hall, Baker and Moody",HealthTech,8.0,North America,26.0,16282.28,Closed -Won,API,15.890460258284955,3.3249276085050186,1.0,2023-01
A00241,2023-01-31,0.0,19799.56,True,False,,,Jones and Sons,MarTech,28.0,Asia,9.0,11873.83,Closed -Won,API,13.050586872050348,1.7147495674020912,2.0,2023-01
A00242,2023-01-31,0.0,12348.63,True,False,,,Larson-Holloway,EdTech,28.0,Europe,35.0,11325.53,Closed -Won,Premium Support,5.55852398996624,27.33820534234321,4.0,2023-01
A00243,2023-01-31,0.0,9005.47,True,False,,,Gonzales-Harrison,EdTech,15.0,LATAM,6.0,20930.19,Negotiation,API,14.989952276531099,3.6979508797892535,0.0,2023-01
A00244,2023-01-31,0.0,4495.59,True,False,,,Lyons-Bender,E -Commerce,7.0,North America,39.0,13432.17,Closed -Won,Premium Support,13.108647278905725,1.497235829938956,0.0,2023-01
A00246,2023-01-31,0.0,27516.35,True,False,,,Navarro-Munoz,SMB SaaS,8.0,Asia,5.0,11284.94,Closed -Won,Core,13.718334482334475,1.119556416992049,1.0,2023-01
A00250,2023-01-31,0.0,12665.25,True,False,,,Ruiz Ltd,CyberSecurity,30.0,Europe,3.0,14188.64,Closed -Won,Automation,15.29517255840231,1.889948730557516,1.0,2023-01
A00251,2023-01-31,0.0,28472.67,True,False,,,Moon-White,Logistics,29.0,Asia,11.0,14866.16,Negotiation,Core,4.922825294352245,0.5040150292277639,2.0,2023-01
A00253,2023-01-31,0.0,11102.68,True,False,,,Bailey-Cook,Logistics,29.0,Asia,12.0,17226.58,On -Hold,API,2.2276636559350806,12.42501426224283,3.0,2023-01
A00255,2023-01-31,0.0,24362.76,True,False,,,Roberts-Landry,Logistics,35.0,Asia,39.0,18324.23,Closed -Won,Analytics,12.67720171237131,0.64650842852698,0.0,2023-01
A00257,2023-01-31,0.0,22463.99,True,False,,,Cordova Group,Logistics,18.0,Asia,40.0,16283.88,Closed -Lost,Analytics,13.854132544240178,2.6529292467777683,0.0,2023-01
A00258,2023-01-31,0.0,4740.06,True,False,,,"Bryan, Smith and Booth",HealthTech,33.0,Asia,7.0,13010.4,Closed -Won,Core,12.213882714605258,2.416654731791991,3.0,2023-01
A00259,2023-01-31,0.0,15048.92,True,False,,,Gutierrez-Lopez,MarTech,15.0,Europe,11.0,20314.4,Closed -Won,Analytics,12.792055525539396,1.119163002165922,0.0,2023-01
A00260,2023-01-31,0.0,38132.07,True,False,,,Dean-Jimenez,EdTech,14.0,Europe,35.0,15989.49,Closed -Won,Core,14.29133123126949,2.1369250850220074,0.0,2023-01
A00261,2023-01-31,0.0,48562.13,True,False,,,Wolf-Harris,HealthTech,10.0,Asia,47.0,16200.93,Closed -Won,API,12.733878696481195,2.887126405475567,1.0,2023-01
A00262,2023-01-31,0.0,31570.26,True,False,,,"Anderson, Roberts and Gilmore",EdTech,14.0,Europe,11.0,13892.76,Closed -Won,Premium Support,12.71234764318389,0.8273342907331853,0.0,2023-01
A00263,2023-01-31,0.0,3674.42,True,False,,,Martinez-Dudley,MarTech,23.0,Europe,18.0,11746.07,Closed -Won,API,7.456919001411754,22.76408287923687,6.0,2023-01
A00264,2023-01-31,0.0,14024.23,True,False,,,"Lloyd, Mckinney and Collins",HealthTech,32.0,LATAM,55.0,15293.8,Closed -Won,Automation,3.359306303414385,17.15584248306851,7.0,2023-01
A00266,2023-01-31,0.0,29016.66,True,False,,,Gay Inc,E -Commerce,26.0,North America,35.0,11922.17,Closed -Won,Analytics,14.919801529357468,3.155526291049509,1.0,2023-01
A00267,2023-01-31,0.0,17065.67,True,False,,,Valentine-Holland,Logistics,28.0,Asia,27.0,20279.15,Closed -Won,Analytics,9.715530068648151,3.619187452322385,0.0,2023-01
A00270,2023-01-31,0.0,44759.36,True,False,,,Baird-Sanchez,FinTech,10.0,Europe,35.0,11337.53,Closed -Won,Core,2.159059583914619,32.65830135444755,3.0,2023-01
A00271,2023-01-31,0.0,26183.34,True,False,,,"Thomas, Lee and Greene",MarTech,20.0,Europe,18.0,24153.55,Closed -Won,API,14.899667254221793,1.8138696249704809,1.0,2023-01
A00272,2023-01-31,9266.02,9266.02,False,True,,,"Suarez, Shields and Hill",MarTech,34.0,LATAM,2.0,14514.51,Closed -Won,Core,15.911246300866988,0.0,1.0,2023-01
A00276,2023-01-31,0.0,43539.46,True,False,,,"Burns, Hernandez and Ryan",CyberSecurity,26.0,North America,29.0,18672.51,Closed -Won,Core,9.397820350335614,1.1193708352480773,1.0,2023-01
A00277,2023-01-31,0.0,28244.48,True,False,,,Cook-Hines,FinTech,7.0,Europe,28.0,13649.26,Closed -Won,Automation,19.26702179069695,1.7301988805273916,1.0,2023-01
A00278,2023-01-31,0.0,14423.44,True,False,,,Gibson-Morris,Logistics,33.0,LATAM,47.0,11897.91,Closed -Won,Analytics,19.306361776095972,2.9769072641522993,0.0,2023-01
A00279,2023-01-31,0.0,40103.06,True,False,,,Pollard and Sons,HealthTech,11.0,Asia,4.0,5937.96,Closed -Won,Core,11.22620077419731,1.9400013785866626,0.0,2023-01
A00280,2023-01-31,0.0,7730.18,True,False,,,"Reyes, Chase and Jenkins",MarTech,17.0,North America,5.0,11360.52,Closed -Won,Core,11.81803756196433,0.4712620060390864,0.0,2023-01
A00281,2023-01-31,0.0,8936.07,True,False,,,Garner-Thornton,MarTech,13.0,LATAM,17.0,12206.93,Closed -Lost,Core,13.028026887406483,3.237638009620376,1.0,2023-01
A00282,2023-01-31,0.0,10648.22,True,False,,,Hughes-Alvarado,Logistics,27.0,Europe,29.0,16285.67,Closed -Won,Analytics,17.67277061643795,1.785888977622755,0.0,2023-01
A00284,2023-01-31,0.0,19284.85,True,False,,,"Sanford, Rivera and Garcia",HealthTech,25.0,LATAM,29.0,20755.32,Closed -Won,API,2.8184761130564615,30.03640237587969,3.0,2023-01
A00285,2023-01-31,0.0,13729.04,True,False,,,Garcia-Lozano,EdTech,31.0,North America,27.0,10238.49,Closed -Won,Core,20.502543429686483,1.879013252410915,3.0,2023-01
A00288,2023-01-31,0.0,7743.51,True,False,,,Morgan-Schwartz,HealthTech,32.0,North America,34.0,11000.21,Closed -Won,Automation,13.38468198440002,0.8169937976790071,3.0,2023-01
A00289,2023-01-31,0.0,23422.17,True,False,,,"Miller, Murphy and Craig",HealthTech,16.0,Asia,32.0,18651.46,Closed -Won,Core,15.39735477115407,0.0,1.0,2023-01
A00291,2023-01-31,0.0,15853.46,True,False,,,Brennan-Johnson,EdTech,21.0,LATAM,48.0,15095.39,Negotiation,API,11.47723829941931,2.248038201901325,1.0,2023-01
A00292,2023-01-31,0.0,10586.79,True,False,,,Young Ltd,MarTech,8.0,LATAM,16.0,13090.32,Closed -Won,Core,14.315473653567816,3.166801052791138,1.0,2023-01
A00293,2023-01-31,0.0,50154.04,True,False,,,Bright-Francis,CyberSecurity,6.0,North America,57.0,20975.51,Closed -Won,Core,7.187327321299275,2.928669099360449,2.0,2023-01
A00294,2023-01-31,0.0,12961.53,True,False,,,Good-Hodges,HealthTech,11.0,Europe,20.0,16746.87,Closed -Won,Analytics,13.092447158557313,2.596846826119579,2.0,2023-01
A00295,2023-01-31,0.0,17509.82,True,False,,,"Brennan, Wallace and Benson",SMB SaaS,34.0,Europe,33.0,10139.67,Closed -Won,Premium Support,12.907506888996778,1.678662644852932,0.0,2023-01
A00298,2023-01-31,0.0,6398.28,True,False,,,Schmidt PLC,EdTech,35.0,LATAM,26.0,11616.67,Closed -Won,Core,11.01232422237651,2.0830109282737572,1.0,2023-01
A00299,2023-01-31,0.0,5456.59,True,False,,,"Sparks, Jackson and Miller",HealthTech,7.0,Europe,17.0,11803.16,Closed -Won,Core,8.53390444918724,3.90170104439919,2.0,2023-01
A00300,2023-01-31,0.0,15685.33,True,False,,,Harvey-Allen,EdTech,35.0,LATAM,2.0,12322.29,Closed -Won,Core,14.434241141502236,0.500578113533144,3.0,2023-01
A00301,2023-01-31,0.0,12581.9,True,False,,,"Thomas, Murray and King",EdTech,12.0,North America,22.0,18242.83,Closed -Won,Premium Support,13.09962803961127,0.3930913887375531,0.0,2023-01
A00302,2023-01-31,0.0,3617.39,True,False,,,Estrada-Nolan,HealthTech,7.0,LATAM,49.0,13822.55,Closed -Won,Core,9.874155360293965,2.988075214519394,3.0,2023-01
A00303,2023-01-31,0.0,45986.14,True,False,,,Santana-Byrd,FinTech,28.0,North America,1.0,15344.13,Closed -Won,Core,14.187600238501313,1.1812570634791217,1.0,2023-01
A00304,2023-01-31,0.0,24830.9,True,False,,,Jones LLC,MarTech,17.0,LATAM,53.0,18870.29,Closed -Won,Core,13.115149414781882,4.043336920428779,2.0,2023-01
A00305,2023-01-31,0.0,17757.53,True,False,,,"Evans, Hayden and Vaughn",CyberSecurity,14.0,North America,33.0,13804.69,Closed -Won,Automation,12.616928145013656,3.3373413712329434,0.0,2023-01
A00308,2023-01-31,0.0,17059.56,True,False,,,Armstrong-Andrews,EdTech,28.0,LATAM,33.0,13478.26,Negotiation,Core,10.300846879672608,1.0784163763297057,0.0,2023-01
A00309,2023-01-31,0.0,28260.08,True,False,,,"Phillips, Spence and Barrett",SMB SaaS,11.0,Asia,19.0,22126.64,Closed -Won,Core,14.189810764523724,0.34065839986480806,0.0,2023-01
A00310,2023-01-31,0.0,9083.52,True,False,,,Smith-Grimes,HealthTech,8.0,Asia,7.0,19034.91,Closed -Won,Core,11.575194669701922,3.495294669189022,0.0,2023-01
A00311,2023-01-31,0.0,11100.62,True,False,,,"Beltran, Lozano and Mcgee",E -Commerce,15.0,North America,40.0,17117.1,On -Hold,Premium Support,12.833820447356045,0.5004317939879428,2.0,2023-01
A00312,2023-01-31,0.0,18937.78,True,False,,,Parsons-Hall,Logistics,24.0,LATAM,40.0,15905.38,Closed -Won,API,17.456877475249733,3.58488568772752,0.0,2023-01
A00313,2023-01-31,0.0,10765.93,True,False,,,Robinson-Lee,FinTech,12.0,Europe,8.0,19490.61,Negotiation,API,15.594854602410122,2.669614760229355,1.0,2023-01
A00314,2023-01-31,0.0,20727.99,True,False,,,Byrd-Le,SMB SaaS,10.0,Asia,17.0,15997.12,Closed -Won,Analytics,17.39011983886841,1.9237473461798982,0.0,2023-01
A00315,2023-01-31,0.0,6462.87,True,False,,,"Becker, Taylor and Davis",EdTech,28.0,Asia,15.0,6313.74,Negotiation,Analytics,14.991156483864719,2.442047684335311,2.0,2023-01
A00316,2023-01-31,0.0,14809.05,True,False,,,"Lucas, Parker and Alexander",MarTech,20.0,Asia,39.0,14593.1,Closed -Lost,Automation,15.188430753022342,2.4652909354490995,1.0,2023-01
A00317,2023-01-31,0.0,9199.65,True,False,,,"Diaz, Anderson and Browning",CyberSecurity,18.0,Europe,44.0,17286.47,Closed -Won,Core,8.656582999321467,1.7975896114129197,0.0,2023-01
A00318,2023-01-31,0.0,27336.8,True,False,,,Burgess-Thompson,CyberSecurity,13.0,North America,43.0,10983.47,Closed -Won,API,13.047425018400338,3.425687234919314,0.0,2023-01
A00319,2023-01-31,0.0,53183.67,True,False,,,Buchanan LLC,FinTech,6.0,North America,56.0,25369.11,Negotiation,Analytics,13.325273204454176,3.391400860599534,2.0,2023-01
A00320,2023-01-31,0.0,45015.18,True,False,,,"Shaw, Nelson and Martin",Logistics,7.0,North America,46.0,14414.15,Closed -Won,Core,17.670994461055926,2.155659301820941,2.0,2023-01
A00321,2023-01-31,0.0,3190.96,True,False,,,Coffey-Phillips,E -Commerce,26.0,Asia,19.0,17246.85,Closed -Won,Core,3.0973245567821572,24.404545535638167,0.0,2023-01
A00322,2023-01-31,0.0,21971.67,True,False,,,Brock-Mcdonald,SMB SaaS,8.0,LATAM,7.0,19689.01,Closed -Won,Automation,14.794578527168367,3.305954044404291,2.0,2023-01
A00323,2023-01-31,0.0,9082.42,True,False,,,Taylor and Sons,MarTech,13.0,Europe,37.0,17416.78,Closed -Won,Premium Support,14.677272029254256,0.0,0.0,2023-01
A00324,2023-01-31,0.0,6314.66,True,False,,,"Ramsey, Whitney and Coffey",E -Commerce,33.0,Europe,55.0,14573.43,Closed -Won,Core,17.473025480842182,2.443892607011323,1.0,2023-01
A00326,2023-01-31,0.0,6317.89,True,False,,,"Martinez, Richardson and Curry",SMB SaaS,28.0,LATAM,14.0,14227.18,Closed -Won,API,5.37942000529921,24.206761372602912,2.0,2023-01
A00329,2023-01-31,0.0,28728.01,True,False,,,Harvey PLC,E -Commerce,30.0,North America,9.0,13959.3,Closed -Won,Premium Support,7.14996696612642,1.454299878050882,2.0,2023-01
A00330,2023-01-31,0.0,18965.34,True,False,,,Herman-Walker,Logistics,20.0,Asia,33.0,10188.46,Closed -Won,Automation,16.3579549254,2.963223339663672,0.0,2023-01
A00331,2023-01-31,0.0,5671.31,True,False,,,Reid Group,EdTech,26.0,North America,33.0,14980.74,Closed -Won,Core,16.021000813366207,0.9143155713022508,1.0,2023-01
A00332,2023-01-31,0.0,12225.01,True,False,,,"Turner, Ortiz and Taylor",MarTech,18.0,Europe,22.0,13371.85,Closed -Lost,Core,16.690482721697848,2.8691933365638795,2.0,2023-01
A00333,2023-01-31,0.0,36928.93,True,False,,,Torres Group,Logistics,34.0,Europe,19.0,17006.71,Negotiation,Core,11.967914492881421,0.017653786180744202,0.0,2023-01
A00334,2023-01-31,0.0,14424.26,True,False,,,Davis PLC,FinTech,16.0,LATAM,49.0,9017.64,Closed -Won,Automation,12.309357027396,2.2857044467311964,0.0,2023-01
A00335,2023-01-31,0.0,13688.91,True,False,,,Price LLC,CyberSecurity,31.0,LATAM,28.0,11286.81,Negotiation,Analytics,13.636857072013068,2.0438439562134945,1.0,2023-01
A00336,2023-01-31,0.0,39563.12,True,False,,,"Avery, Horton and Fernandez",FinTech,24.0,North America,48.0,11319.05,Closed -Won,Premium Support,18.33109790884297,1.4603042331342397,3.0,2023-01
A00338,2023-01-31,0.0,34412.51,True,False,,,Bass PLC,MarTech,16.0,LATAM,19.0,14019.88,Closed -Won,API,16.38142546952409,1.9204298706322123,1.0,2023-01
A00339,2023-01-31,0.0,14595.7,True,False,,,Crosby-Ramirez,MarTech,30.0,Europe,12.0,19386.26,Closed -Won,Core,14.993059174410503,3.054695627305547,1.0,2023-01
A00340,2023-01-31,0.0,7551.74,True,False,,,"Wood, Ramos and Sampson",MarTech,28.0,North America,57.0,15167.29,Closed -Won,Core,18.00614809310038,2.560150988803435,0.0,2023-01
A00341,2023-01-31,0.0,1924.82,True,False,,,Garcia-Jennings,MarTech,30.0,North America,38.0,15000.42,Closed -Won,Premium Support,13.232472628551324,2.452694232874353,1.0,2023-01
A00342,2023-01-31,0.0,14354.52,True,False,,,"Winters, Newman and Brown",MarTech,30.0,LATAM,18.0,10779.38,Closed -Won,Analytics,12.827175408553115,2.2918612035602046,0.0,2023-01
A00343,2023-01-31,0.0,17088.96,True,False,,,Lopez-Martinez,MarTech,10.0,Europe,37.0,13844.72,Negotiation,Premium Support,13.612933638158566,1.527833543452958,0.0,2023-01
A00344,2023-01-31,0.0,32279.29,True,False,,,Davis-Lewis,E -Commerce,32.0,LATAM,31.0,9662.2,Closed -Won,Core,11.063856891741267,1.6981964500243028,1.0,2023-01
A00345,2023-01-31,0.0,270.38,True,False,,,"Harper, Smith and Buchanan",Logistics,31.0,North America,54.0,16974.79,Closed -Lost,API,13.474971906885163,2.2482158402208894,2.0,2023-01
A00346,2023-01-31,0.0,23257.33,True,False,,,Zhang PLC,E -Commerce,13.0,LATAM,16.0,18323.17,Closed -Won,Analytics,10.647775868648178,1.826640512892864,1.0,2023-01
A00347,2023-01-31,0.0,16046.61,True,False,,,Jones PLC,CyberSecurity,35.0,North America,59.0,8969.45,Closed -Won,Core,17.075023456698734,3.111452830432996,6.0,2023-01
A00348,2023-01-31,0.0,13980.59,True,False,,,Willis and Sons,Logistics,21.0,LATAM,56.0,15177.87,Negotiation,Analytics,2.166759266951772,27.85908797936308,2.0,2023-01
A00349,2023-01-31,0.0,51590.52,True,False,,,Schroeder-Kramer,SMB SaaS,15.0,Asia,11.0,14582.02,Closed -Won,Premium Support,18.288687192643476,2.375966607825131,0.0,2023-01
A00350,2023-01-31,0.0,21984.11,True,False,,,"Smith, Garrison and Thomas",FinTech,12.0,Europe,10.0,19817.03,Closed -Won,Analytics,9.112151591257431,0.597316066104439,1.0,2023-01
A00353,2023-01-31,0.0,11773.79,True,False,,,Smith and Sons,HealthTech,26.0,Europe,18.0,16056.01,Closed -Won,Automation,10.405075774750383,0.9573464177032862,0.0,2023-01
A00354,2023-01-31,0.0,32477.32,True,False,,,"Morris, Thompson and Williams",Logistics,27.0,North America,26.0,13048.58,Closed -Won,Automation,3.0083182775623123,30.675262532287732,3.0,2023-01
